id,v0,v1,v2
\string0,0,0,0
\string73,0.9643925566517457,0,0
\string80,2.047484979858214,0.0991812896083223,0
\string81,3.177037824544769,0.9849756122123854,0.3072133700619754
\string82,3.502516159859902,0.8584451519720895,0.1858396103080948
\string83,4.823538141390534,2.114572656276026,0.309755288569945
\string64,1.447993732878105,-1.296419888697042,-0.9441431356178287
\string59,0.9114737404853928,-1.633286133218495,-1.265139602894909
\string58,0.3986566916945425,-1.311579400783889,-1.042844387508826
\string51,-0.1147710877082646,-1.342176433710784,-1.142943857877279
\string57,-0.3292952203358847,-0.8157280988736147,-0.693238517655388
\string42,-0.9258547922003253,-1.981535057730029,-2.004945252802508
\string40,-0.6402268790071961,-2.388226584669546,-2.388251917278386
\string38,-0.6444697020230878,-2.437235558101579,-2.449294055957994
\string35,-0.8968717633654206,-2.758607032782135,-2.969360482896746
\string91,-1.350779528925077,-3.07777786633876,-3.696106346238506
\string106,-2.368384573157638,-2.84046275443242,-4.06074204518869
\string96,-2.543233228438342,-2.289446770539073,-3.216788273849824
\string2,-1.981772652700654,-1.971450609737717,-2.414152703274226
\string36,-2.416242926790393,-1.465929682264798,-1.937014583583787
\string116,-3.376657912930879,-2.564850158629271,-4.533237822358235
\string120,-3.549651867982126,-2.567870186326965,-4.771359599011951
\string133,-4.118517016901635,-2.463702017282356,-5.427786736356121
\string136,-3.994585969111334,-2.5923053196202,-5.627534640185063
\string152,-3.875158618312049,-2.823360089016437,-6.294421041914495
\string160,-3.857727411227172,-2.916868004871603,-6.749177118152211
\string161,-4.302570747978658,-2.60265453111508,-6.615574923122971
\string154,-3.347311794254036,-3.229038446107504,-6.646756718235069
\string155,-2.921327052199323,-3.550741960675745,-6.903554178256225
\string162,-2.871183188224109,-3.684359758080426,-7.525054693780635
\string170,-3.120370412133312,-3.535082962915518,-7.707919423423775
\string178,-3.869490503969616,-3.01662945907531,-7.933549214145762
\string189,-4.102575652438936,-2.839179106458201,-8.339276800974108
\string192,-3.962167884544515,-2.938861467365769,-8.509025813242763
\string197,-3.735894241018498,-3.097652615222759,-8.77504377016464
\string196,-3.024186301163849,-3.626366374972703,-9.142960472357078
\string11,-4.332689356429467,-2.671326245385353,-8.138589800589669
\string13,-4.608215782191943,-2.45681364217775,-8.215415546601115
\string199,-4.528542653959053,-2.496242822232632,-8.516436277530707
\string188,-4.842919339567753,-2.290447567193964,-7.93484689023523
\string186,-4.983260188733228,-2.190199368126013,-7.742104511374063
\string185,-5.259643821077361,-1.986926588187985,-7.50893971076698
\string184,-5.354667741322315,-1.917110002966393,-7.399430246047723
\string8,-5.213926547137911,-1.812284761593022,-5.493199718424139
\string132,-2.266355450486793,-3.828995689407669,-6.386575068332381
\string16,-4.300240792910005,-2.400534470303671,-10.0259865694611
\string18,-4.991050719615584,-1.611214774035543,-10.41608756163816
\string19,-5.562438291291181,-1.167670799560098,-10.15583602408688
\string27,-5.394006383407317,0.3811152282726384,-12.46460216326676
\string29,-5.311757046125352,0.9072366565729137,-12.94360666547367
\string30,-4.539212917730532,1.223918485396979,-13.84578911276167
\string28,-4.796810401639865,1.859962073209852,-13.89318063842644
