200,2
1,-5.82184075153536,-4.070154472400684
1,-2.339242927421776,-7.799283261477092
1,-6.581168734644255,-2.810406039763515
1,5.891862413757309,-6.673634699045167
1,6.829389913698715,-5.109996428323245
1,-2.304586563322808,-7.780482163924242
1,0.05090315841392234,-8.579520356077875
1,5.900710007522016,-5.928531330275785
1,0.4717422851417199,-8.381792738778316
1,7.56822715536284,-1.808240711042036
1,-4.090060487324685,-6.45730366405961
1,-1.522391189789452,-8.148426963456815
1,-4.043716989568408,-6.513495463714605
1,-5.65210190893146,-3.162725994153681
1,4.987795077490048,-7.556493501069042
1,3.922707961319735,-8.365382397027965
1,1.689778946769325,-8.991333266072674
1,-4.742799574840387,-6.034575094436327
1,-6.062208469272077,-3.626508898374046
1,-2.506484939323834,-7.691150521352548
1,1.057455966325232,-8.79430047400724
1,-5.858452347410812,-3.205179321358585
1,3.50866840390785,-8.429883756677047
1,-6.245529705905458,-0.7812620878246102
1,6.725609008844609,-4.679016475920813
1,1.818856369459541,-8.383154319557175
1,2.989831147851523,-8.11890246493931
1,6.387367974520874,1.372451476348776
1,5.081881936785453,-6.928769764876801
1,1.235480696490741,-8.51815025348338
1,3.15989676643848,-7.82751029065553
1,-4.388366002660621,-6.028379319726484
1,3.971992896778629,-7.884700481614983
1,-4.099958103094399,-6.529706686647843
1,3.058169063889639,-8.059916578011826
1,6.606145502933467,-5.227965764347092
1,-5.965828602434843,-3.326736219632044
1,-2.3279665518042,-7.802137650534011
1,6.347133714937696,-5.721599933264918
1,-1.694124514979956,-8.047291769568222
1,0.3140579909803303,-8.422488495594443
1,2.895955246955074,-8.075174808044647
1,4.509026629407059,-7.641337443737569
1,-2.935789365853455,-7.414516431576004
1,-5.395018940624825,-4.272625582226526
1,2.529680120111372,-8.153793643952385
1,-6.81038514042441,-0.5631757438837441
1,-1.656982556871002,-8.157184278361603
1,-5.719718589425445,-4.092165059707191
1,4.207157540698725,-8.029482066909848
1,-3.264610847410514,-7.183248384262424
1,7.878890965779045,-1.350799866214271
1,-3.688277763247083,5.738564380695383
1,1.559491333580952,-8.371146923625073
1,-5.428609212665358,-5.542845679422654
1,-6.458914586728739,-2.096281402777987
1,-4.74620965212678,-5.785828498340678
1,6.35073779339058,-4.921498599903729
1,2.012589345315951,-8.299287689566006
1,2.140686265730002,-8.280502594283526
1,-2.323266540065912,-7.799757719549665
1,-0.8913844028113078,-8.319444620526074
1,0.2885353366259933,-8.826660022024747
1,-4.889082724605084,3.806910614757158
1,-5.285901587988439,4.076636384022972
1,-3.633330214631966,6.241850055627054
1,-5.89778120223494,-3.260516236329523
1,5.846042732124413,-6.375111797499204
1,7.817394951034595,-1.604760287156164
1,5.400861588180546,-7.075577854373187
1,-4.625769757943985,-6.053277097522218
1,0.8282998904743448,-8.610544760564792
1,0.9813033626993692,-8.642543702306767
1,1.088768863150311,-8.308659348338727
1,-6.324155911893014,-2.039220173708761
1,-5.772827818860174,-4.030246974722125
1,0.2544897432568449,-8.021785624163211
