Augsburg,0,145.8596231419363,144.6756127767494,181.3559554334298,76.88063049319037,146.9358511823396,76.26927404936947,100.2713902763401,194.502506045782,150.6914831740178,49.65812751780121,84.06488433337994,64.19034702744372,114.3546117771213,29.62995969057083,107.7268251471602,135.1553803976304,33.05131244130168,63.83103287899009,87.93377608276882,18.40692237580184,153.3025007900025,145.0947247282125,39.25131933471842,187.7932779938,37.71229921176199,219.1117882004012,44.64215931631632,23.74506724963371,57.47940430212245,144.0856077019109,38.07551568713979,74.32514324669488,56.75770338948767,57.80792271578255,125.9736908345459,143.727823492367,188.797985857594,68.84502795534009,140.0610862832938,144.0514717696923,150.5584454109931,44.00543640468062,84.08100232367815,84.72887137039207,39.94338570370418,148.8688045389453,127.0328710884497,138.0290332362426,40.22025245779437,19.13936728982313,220.095664860258,71.46448777578836,106.1111012406273,71.85175637363788,159.7127112798797,42.33029370850318,100.5097980595023,115.7839050906009
Bielefeld,145.8596231419363,0,35.45152603881653,40.66896960576475,79.65764168696367,40.40282017648114,148.0898953576601,50.79080130878658,66.97645214749134,30.80990723710233,109.2253144476351,98.83691993873603,111.7534390011457,33.44493068671051,164.9079546271676,65.16008579243876,51.84679428270198,153.7373765983028,92.26413399213297,74.26769688278297,160.508494885092,19.80080789259084,50.2634499782225,113.1165107961607,43.0893507702989,138.9747756988771,86.1853981562565,120.1420648478194,138.8205377856061,88.42701279445599,70.9025697801018,108.129888727472,78.11285072835672,95.48272792299473,102.0155822957673,57.46870870377514,46.60494433545365,47.10770233495171,87.00792438310047,26.8367335499733,47.34726932511641,47.10149818691388,107.9545040862074,70.86439193489414,61.22554171391702,110.8112533699874,36.74750830211683,42.12286411492725,33.02834169091235,115.8165439602337,134.2824669788188,91.4933536096504,94.70047795199447,42.93578521900641,129.7926966482734,14.71083948091842,129.0840073964424,106.3924811883286,45.66948220088877
Bochum,144.6756127767494,35.45152603881653,0,69.51973712840245,69.2492815916663,5.216781739404961,128.7788710858557,44.97085923776714,99.42843697679029,66.17641193018049,100.0819550203353,79.23570578534321,96.81234270736812,52.1576228143409,158.0350151551644,43.24121607192411,19.13677446218882,159.8079560840555,103.4982128776574,59.8444494277011,161.4971890578746,20.06735704470344,14.87799649120901,118.9910470347756,66.01178933466029,147.0066165770293,115.2309252433324,110.1125911223489,132.2079375885772,89.32746975928079,35.9229227434233,109.872040402199,70.60680665384164,104.0397145452569,113.0416443269938,28.1415504613659,80.74062860888625,73.99060210161926,99.13880650113479,9.823933199221507,12.04540527408978,12.28291826595542,114.397224251732,61.08787523148182,67.19993039421435,116.1897798386256,4.248770969140145,18.20763978826215,7.111416991576816,122.8266731339675,137.2822630169984,122.0049327355193,80.79039445487254,41.06449733882656,111.3003676313488,35.51849269686695,118.4245854856269,81.20709562217786,29.01589618760359
Bremen,181.3559554334298,40.66896960576475,69.51973712840245,0,119.7359724150058,73.27108354342745,188.7197412448574,91.00069305001223,31.41907281450352,33.62587851143319,148.4944654290465,139.5028219003991,152.1090693527678,67.19253599271003,202.6159261151499,105.445142197838,88.30399509605522,184.659951233911,122.3991283000999,114.8554650229898,194.5070797362866,49.45831733333817,83.69775636356235,145.6890480322664,13.16105198663097,168.9716936407058,46.07569331048907,159.4688529881753,176.8032005912636,124.8624615060971,104.8644967642468,143.2813381142972,117.6839743903915,127.2896382567478,131.606335596818,95.73366524710788,49.63512653562658,7.50607170822176,116.8927635764297,63.72274695503896,81.19606657785292,78.37815092466383,140.4181431852288,111.026897981476,97.28975164888868,143.8016059590505,68.8108683110291,81.1490250229858,69.9347737139268,147.519871349013,167.7992350937768,52.48626537472828,135.064676787641,82.97044682976167,170.4066813220979,34.04227630060019,168.4562184684289,146.5533067931356,86.08777216592546
Darmstadt,76.88063049319037,79.65764168696367,69.2492815916663,119.7359724150058,0,70.88369498940692,70.60150432401436,28.87118643359933,141.357688989722,96.38104040781933,30.95473858265612,27.60216377840731,32.66861386882169,57.22384650031423,88.82836167078678,31.13156577220731,58.29527380155199,97.39343616000173,57.33819348244287,11.41872033459307,94.58048883726843,81.28149654022893,68.29397894329036,60.18872224374331,122.605296900747,87.83280025251622,163.5865827742365,41.39149530381586,62.95913894796313,30.05614142100904,68.29361169776563,46.98020728781032,6.285410544841756,52.8576531430896,63.72954426712182,49.14060592998013,98.41619917124309,126.5472122838298,56.25207680603475,66.32864369800899,67.38161835152813,73.96834885409456,57.22579409721342,8.835605797978559,33.71567667475409,57.13784948601954,73.30317061299885,51.13046040223046,63.11392244309477,65.05520009795178,73.06610984646289,167.3232379643376,16.01191356737372,36.78561930715752,52.39940721968444,91.1970372401296,50.09491376924381,44.98398110409993,40.34216162107138
Essen,146.9358511823396,40.40282017648114,5.216781739404961,73.27108354342745,70.88369498940692,0,128.2506010209743,47.96262205011891,103.5424743428333,71.18316514904103,101.4990736801552,79.06288411828129,97.30876439168729,57.09521203667269,159.4398302108001,43.3946204232882,16.95306472378594,162.9171739268731,107.416364951231,61.00710957828298,163.975225571081,23.94963168950576,10.44706364940685,122.2535081154228,69.04723666812411,150.3840485897195,118.7055011403122,111.3049300338469,133.771720617749,92.24057068400577,31.66571238802378,112.7059792049871,72.66046208448327,107.6866129285449,116.8843569159731,26.87301495782075,85.91153612779357,77.42615435774421,103.1695579320986,15.02774097042917,7.973733466589474,7.07038799315091,117.7504709001843,62.99665532406981,70.9712658646814,119.4123112019942,4.513937021619204,19.903401495934,11.41568918005362,126.1955009804023,140.1112431692629,125.7036617056731,81.65413476337233,44.71306863087508,111.0318235732249,39.46247601620281,119.4563221608309,79.80310974469879,31.1882167116415
Freiburg,76.26927404936947,148.0898953576601,128.7788710858557,188.7197412448574,70.60150432401436,128.2506010209743,0,98.18857164285872,211.7480902767213,166.9422398012506,50.83244256664431,49.85985695791334,38.35572455323787,127.8124094937484,61.11813776566844,85.80507339452447,111.7454652228199,109.2000952826112,109.0613363500299,73.8852273333523,91.61213545797109,145.4263894170184,121.3087209492436,94.66009889249894,190.047626637254,110.2420013898496,233.4841239454962,43.25962247151504,52.88795120884998,82.58345361122463,109.3285248215222,81.13192297054611,74.46650257000469,101.4512837260515,109.7914087353669,101.463700287392,168.5812598876675,195.1709110043845,111.1813985890453,129.4888733717052,121.8974100805325,128.2475494850262,95.88344489517428,78.70820278035848,101.9031246584397,92.7282560070302,132.0088356199493,111.6415184534217,124.530767841159,99.00334946939877,88.94971767993346,237.6047162576843,54.60764626807131,106.3182553964934,18.35041180140782,157.8229240421793,38.23412016126576,51.0719484147066,103.7572988514705
Giessen,100.2713902763401,50.79080130878658,44.97085923776714,91.00069305001223,28.87118643359933,47.96262205011891,98.18857164285872,0,113.6996491045954,69.44994161927073,58.96638133510817,50.42219019292147,61.11203186417251,32.30646031253907,115.969535557482,25.90456953393429,40.55329919854497,114.9552741643547,61.32471108667075,24.66273173281016,116.7415755390094,53.59662206241524,48.87855113841914,74.34296506403031,93.74281976354725,102.5542261097084,135.3167925527054,69.75519459418403,89.82139487299439,44.35750553032508,57.30574422269307,64.90462428375959,27.84296816734131,60.51176230036097,70.328674397669,35.24673695727009,74.38751264119117,97.74099779608035,57.78388842650126,39.7902945184075,47.00293545630143,52.84049737468563,69.92934150533124,20.07476919989994,25.23159357619476,71.47911288031619,49.21761675666726,28.7157286151181,38.06739441013147,78.38079074540427,92.31291355331734,139.4582173813077,44.07678940679265,8.129962109483193,79.83874463390855,62.50911073312389,78.61904941220907,62.39850791250623,17.73571317637922
Hamburg,194.502506045782,66.97645214749134,99.42843697679029,31.41907281450352,141.357688989722,103.5424743428333,211.7480902767213,113.6996491045954,0,45.35707521862304,167.8232467224455,163.8241307557087,174.0188978540017,84.86088055223814,218.4402736996976,131.7376171479858,117.6814273569573,192.6130860626791,131.9883258443626,138.3052327960113,205.5855778128134,79.59405981073959,113.9853110503044,156.5511214033572,41.42505089390188,176.4385298261043,24.93652293683531,178.7161894770742,193.4474604011162,140.7531437700541,135.2051737673657,157.0170199170292,138.2703439681428,138.1876438320901,140.1905030322811,124.2235876193774,51.42445030029289,30.66157746035596,126.589745533375,92.5954477784143,111.3485647776661,109.0461670923339,151.3744926024454,133.0559703703553,114.1187584867026,155.1669596549648,99.17082757510816,109.0386376636537,98.91178661090598,157.4294203059792,178.9579917003729,26.12697092433932,157.2358193819034,105.5877949458785,193.4192441938915,64.09624438702789,187.6552425284949,172.9389855310762,112.216372900702
Hannover,150.6914831740178,30.80990723710233,66.17641193018049,33.62587851143319,96.38104040781933,71.18316514904103,166.9422398012506,69.44994161927073,45.35707521862304,0,122.4663823753691,119.8671683987657,128.9831287046087,39.53149867680108,173.6828167035848,89.91370127739557,81.59263861802162,151.8765154689963,89.8701419793295,94.10018232964269,162.8622032419793,49.75683970891937,80.89999681329313,113.7787300204179,44.45504077357874,136.0162528209672,68.99921364699739,133.3599651753443,148.431153646577,95.77485091320972,101.205694122605,112.8201425549185,93.0678910462314,95.29644808277217,98.80833383857535,85.86317872318043,18.61054466863288,40.94131298889626,84.36499571700799,57.18164922243902,77.95346687162575,77.91103639762342,108.5224387350703,88.26836375729609,68.85459744814409,112.1027294276164,67.55647627845566,70.32127207956596,63.13520592413025,115.2398442223167,136.1072629193184,71.48238608030815,112.3419111178217,61.46283782123034,148.664220666889,37.92969684850121,142.3015563573478,130.5188978719881,70.82120395788873
