10,5
0,6.995000000000001,2.131,-4.202000000000002,23.912,-13.275
1,22.911,-20.432,4.321000000000002,-6.876000000000001,-18.579
2,-19.921,-22.153,-5.734999999999999,14.216,-2.460999999999999
3,-17.116,6.530999999999999,12.891,-20.067,8.968000000000004
4,-10.196,-1.696999999999999,-19.79,-5.074999999999999,-12.692
5,21.21,-23.965,17.747,24.761,2.645
6,-16.294,-23.625,24.15,17.43,-23.847
7,-5.353999999999999,3.655999999999999,13.385,23.648,-15.169
8,-3.437999999999999,-23.37,-3.202999999999999,13.444,15.498
9,19.17,0.411999999999999,21.572,-4.236999999999998,7.137999999999998
