10,5
7,0,0,0,0,0
0,21.62828996938963,0,0,0,0
2,10.0476360501714,37.3279689750634,0,0,0
8,19.04902942318131,34.32624132598394,22.64216454902413,0,0
9,9.186904063206791,0.6464283004836605,34.02018476112885,26.68262558303483,0
4,24.45532026566067,24.10176364219752,-10.52998325056629,22.53131812757583,13.65019824824452
1,24.53593778107534,10.21471412711538,10.79338252093849,32.71773150414882,-22.61285148944369
5,15.14127633129942,8.204561659720161,30.47020600266877,-1.420268957512243,-24.06546170914527
6,-13.9121620075307,19.97922796230635,-3.785544660885802,4.940605663896272,-21.50198268999236
3,-4.936618528377019,23.4471819743624,16.9338992701728,34.09318180077464,24.84366648007878
