,\string0,\string73,\string80,\string81,\string82,\string83,\string64,\string59,\string58,\string51,\string57,\string42,\string40,\string38,\string35,\string91,\string106,\string96,\string2,\string36,\string116,\string120,\string133,\string136,\string152,\string160,\string161,\string154,\string155,\string162,\string170,\string178,\string189,\string192,\string197,\string196,\string11,\string13,\string199,\string188,\string186,\string185,\string184,\string8,\string132,\string16,\string18,\string19,\string27,\string29,\string30,\string28,\string26,\string23,\string22,\string24,\string21,\string20,\string17,\string15,\string14,\string193,\string187,\string191,\string190,\string198,\string180,\string176,\string168,\string172,\string166,\string167,\string169,\string163,\string174,\string181,\string10,\string9,\string179,\string182,\string12,\string195,\string194,\string183,\string177,\string175,\string173,\string164,\string165,\string171,\string158,\string150,\string149,\string144,\string143,\string140,\string142,\string138,\string134,\string130,\string123,\string126,\string122,\string5,\string135,\string7,\string137,\string147,\string148,\string153,\string156,\string157,\string159,\string151,\string145,\string141,\string139,\string129,\string128,\string6,\string127,\string124,\string121,\string117,\string111,\string110,\string109,\string105,\string102,\string99,\string98,\string100,\string97,\string89,\string87,\string84,\string32,\string88,\string95,\string93,\string3,\string103,\string108,\string112,\string118,\string119,\string115,\string113,\string104,\string114,\string125,\string131,\string146,\string31,\string39,\string46,\string49,\string1,\string53,\string55,\string60,\string61,\string62,\string66,\string69,\string68,\string67,\string65,\string54,\string50,\string43,\string44,\string41,\string37,\string33,\string85,\string86,\string90,\string101,\string4,\string94,\string92,\string34,\string45,\string48,\string47,\string56,\string52,\string63,\string70,\string72,\string75,\string77,\string79,\string78,\string76,\string71,\string74,\string107,\string25
\string0,0,0.964,2.050,3.340,3.611,5.276,2.161,2.258,1.722,1.767,1.120,2.967,3.438,3.515,4.151,4.996,5.492,4.697,3.694,3.426,6.207,6.478,7.245,7.372,7.913,8.303,8.310,8.112,8.295,8.857,9.036,9.328,9.718,9.836,10.028,10.290,9.599,9.735,9.963,9.574,9.464,9.381,9.333,7.787,7.784,11.170,11.662,11.638,13.587,14.021,14.622,14.815,15.158,15.516,15.614,15.444,15.954,16.197,16.481,16.524,16.513,16.588,16.598,16.565,16.564,16.538,16.601,16.636,16.652,16.656,16.676,16.682,16.681,16.702,16.680,16.678,16.667,16.701,16.707,16.707,16.685,16.631,16.618,16.800,16.808,16.810,16.879,16.870,16.834,16.762,16.750,16.758,16.775,16.745,16.733,16.734,16.709,16.694,16.683,16.663,16.647,16.683,16.679,16.737,16.782,16.794,16.866,16.695,16.671,16.678,16.671,16.671,16.670,16.644,16.634,16.630,16.636,16.585,16.585,16.625,16.606,16.591,16.595,16.566,16.508,16.485,16.480,16.301,16.228,16.134,16.143,16.157,16.151,16.043,15.909,15.829,15.733,15.905,16.033,16.027,16.103,16.192,16.269,16.428,16.486,16.488,16.466,16.488,16.249,16.447,16.555,16.584,16.636,15.725,15.356,14.878,14.574,14.351,14.106,14.023,13.780,13.695,13.353,12.808,12.446,12.387,12.499,12.947,14.019,14.308,15.106,15.094,15.399,15.623,15.884,15.995,16.024,16.164,16.332,16.401,16.264,16.300,15.904,15.304,15.317,15.543,14.226,14.355,13.492,12.816,12.240,11.587,11.239,10.602,9.253,8.806,8.120,11.608,16.743,15.508
\string73,0.964,0,1.088,2.441,2.686,4.411,1.675,2.067,1.769,2.067,1.679,3.394,3.739,3.812,4.460,5.338,5.972,5.281,4.289,4.163,6.780,7.052,7.834,7.936,8.427,8.793,8.848,8.556,8.681,9.215,9.412,9.768,10.163,10.262,10.425,10.614,10.071,10.227,10.437,10.096,10.006,9.953,9.918,8.464,8.117,11.576,12.106,12.129,13.998,14.414,14.950,15.155,15.506,15.821,15.875,15.719,16.177,16.365,16.603,16.676,16.679,16.740,16.751,16.744,16.755,16.735,16.789,16.825,16.791,16.784,16.782,16.784,16.786,16.790,16.789,16.789,16.782,16.802,16.805,16.805,16.790,16.756,16.749,16.869,16.872,16.869,16.918,16.899,16.873,16.832,16.804,16.791,16.797,16.772,16.763,16.759,16.746,16.729,16.711,16.676,16.641,16.675,16.654,16.695,16.779,16.796,16.846,16.747,16.738,16.757,16.758,16.765,16.772,16.754,16.735,16.724,16.715,16.643,16.640,16.668,16.636,16.610,16.595,16.547,16.467,16.441,16.423,16.257,16.188,16.077,16.079,16.092,16.078,15.978,15.853,15.756,15.654,15.873,16.008,15.998,16.097,16.211,16.292,16.464,16.521,16.523,16.485,16.481,16.234,16.508,16.654,16.684,16.759,15.703,15.268,14.731,14.415,14.187,13.946,13.848,13.613,13.495,13.112,12.530,12.142,12.112,12.237,12.754,13.887,14.194,15.090,14.936,15.254,15.473,15.739,15.864,15.908,16.055,16.231,16.291,16.136,16.158,15.738,15.056,15.025,15.226,13.957,14.145,13.163,12.411,11.839,11.253,10.941,10.205,8.925,8.474,7.759,11.474,16.597,15.729
\string80,2.050,1.088,0,1.465,1.651,3.444,1.620,2.271,2.281,2.854,2.649,4.166,4.394,4.459,5.090,5.970,6.712,6.120,5.155,5.130,7.589,7.860,8.645,8.726,9.168,9.508,9.606,9.230,9.301,9.801,10.015,10.428,10.825,10.907,11.041,11.155,10.760,10.933,11.125,10.832,10.760,10.737,10.712,9.346,8.692,12.191,12.757,12.824,14.607,15.003,15.471,15.688,16.047,16.316,16.325,16.182,16.585,16.713,16.902,17.007,17.024,17.070,17.082,17.104,17.128,17.114,17.158,17.194,17.107,17.088,17.064,17.062,17.065,17.052,17.074,17.074,17.073,17.077,17.077,17.078,17.071,17.057,17.058,17.109,17.106,17.099,17.125,17.095,17.080,17.073,17.029,16.992,16.790,16.770,16.961,16.755,16.952,16.933,16.907,16.658,16.602,16.634,16.594,16.614,16.743,16.767,16.790,16.969,16.975,17.008,17.019,17.034,17.050,17.039,17.009,16.991,16.968,16.872,16.866,16.879,16.834,16.600,16.562,16.493,16.388,16.360,16.327,16.177,16.114,15.984,15.976,15.988,15.964,15.876,15.761,15.645,15.537,15.808,15.951,15.935,16.060,16.203,16.288,16.671,16.725,16.727,16.476,16.441,16.186,16.742,16.927,16.959,17.059,15.649,15.142,14.541,14.212,13.980,13.746,13.631,13.406,13.251,12.825,12.202,11.787,11.792,11.929,12.523,13.718,14.044,15.046,14.732,15.064,15.276,15.547,15.687,15.747,15.902,16.088,16.135,15.961,15.967,15.523,14.748,14.669,14.840,13.632,13.887,12.774,11.939,11.374,10.870,10.604,9.758,8.572,8.123,7.385,11.320,16.399,16.137
\string81,3.340,2.441,1.465,0,0.360,1.983,1.821,2.490,2.852,4.318,4.088,5.627,5.832,5.894,6.516,7.391,8.161,7.584,6.620,6.577,9.049,9.320,10.105,10.182,10.612,10.945,11.055,10.653,10.702,11.186,11.407,11.844,12.241,12.315,12.436,12.512,12.186,12.365,12.550,12.273,12.206,12.190,12.168,10.811,10.075,13.584,14.164,14.249,15.993,16.379,16.807,17.031,17.393,17.635,17.615,17.481,17.846,17.930,18.079,18.209,18.237,18.271,18.284,18.328,18.362,18.352,18.388,18.425,18.297,18.269,18.228,18.222,18.226,18.199,18.240,18.240,18.243,18.235,18.233,18.234,18.233,18.237,18.242,18.238,18.230,18.218,18.225,18.186,18.181,18.202,18.145,18.087,16.042,16.028,18.054,16.012,18.051,18.030,17.998,15.900,15.818,15.847,15.787,15.783,15.963,15.993,15.986,18.082,18.102,18.147,18.165,18.186,18.209,18.205,18.167,18.142,18.107,17.992,17.983,17.984,17.928,15.850,15.787,15.694,15.560,15.529,15.479,15.348,15.292,15.141,15.123,15.134,15.099,15.024,14.921,14.784,14.669,14.999,15.149,15.129,15.282,15.458,15.548,17.772,17.824,17.826,15.729,15.658,15.395,17.866,18.084,18.116,18.236,14.855,14.268,13.599,13.258,13.023,12.797,12.666,12.453,12.259,11.790,11.130,10.690,10.731,10.881,11.550,12.805,13.150,14.266,13.773,14.118,14.322,14.597,14.752,14.830,14.993,15.188,15.222,15.027,15.017,14.548,13.681,13.554,13.695,12.554,12.876,11.637,10.729,10.175,9.753,9.536,8.588,7.513,7.073,6.323,10.444,15.439,17.398
\string82,3.611,2.686,1.651,0.360,0,1.825,2.179,2.850,3.205,4.479,4.299,5.769,5.939,5.998,6.609,7.477,8.277,7.736,6.785,6.780,9.185,9.454,10.240,10.308,10.720,11.042,11.168,10.737,10.768,11.239,11.465,11.919,12.316,12.383,12.494,12.546,12.271,12.456,12.634,12.375,12.315,12.309,12.291,10.971,10.128,13.640,14.231,14.332,16.042,16.420,16.824,17.051,17.416,17.642,17.606,17.478,17.823,17.888,18.021,18.161,18.193,18.223,18.235,18.289,18.327,18.319,18.352,18.388,18.244,18.212,18.164,18.156,18.161,18.128,18.177,18.178,18.182,18.169,18.166,18.168,18.169,18.179,18.187,18.161,18.151,18.138,18.138,18.095,18.094,18.126,18.063,17.998,16.258,16.245,17.964,16.229,17.964,17.942,17.908,16.113,16.026,16.054,15.988,15.979,16.171,16.203,16.189,18.000,18.025,18.073,18.095,18.118,18.144,18.142,18.101,18.074,18.034,17.911,17.902,17.899,17.839,16.066,15.996,15.897,15.757,15.725,15.671,15.545,15.490,15.334,15.314,15.324,15.287,15.214,15.115,14.973,14.857,15.201,15.353,15.331,15.492,15.675,15.765,17.685,17.737,17.738,15.945,15.866,15.601,17.787,18.018,18.050,18.178,15.061,14.453,13.767,13.422,13.187,12.964,12.827,12.619,12.413,11.931,11.260,10.812,10.865,11.019,11.711,12.982,13.332,14.476,13.936,14.284,14.485,14.762,14.920,15.003,15.169,15.365,15.397,15.195,15.180,14.705,13.809,13.665,13.794,12.679,13.024,11.742,10.805,10.256,9.869,9.670,8.686,7.657,7.221,6.471,10.635,15.599,17.376
\string83,5.276,4.411,3.444,1.983,1.825,0,3.417,3.913,4.449,6.293,6.070,7.591,7.763,7.821,8.429,9.294,10.101,9.555,8.597,8.560,11.009,11.278,12.064,12.133,12.542,12.861,12.992,12.551,12.570,13.030,13.260,13.728,14.124,14.187,14.290,14.316,14.085,14.273,14.447,14.196,14.137,14.134,14.116,12.787,11.921,15.432,16.032,16.144,17.826,18.196,18.570,18.802,19.169,19.372,19.311,19.191,19.502,19.527,19.624,19.787,19.829,19.847,19.860,19.934,19.980,19.976,20.003,20.039,19.858,19.818,19.753,19.742,19.748,19.702,19.768,19.770,19.778,19.753,19.748,19.750,19.757,19.783,19.796,19.717,19.703,19.686,19.667,19.615,19.624,19.683,19.607,19.523,15.383,15.379,19.487,15.360,19.493,19.470,19.430,15.225,15.106,15.130,15.036,14.996,15.253,15.294,15.240,19.542,19.580,19.640,19.669,19.697,19.729,19.734,19.685,19.652,19.601,19.460,19.448,19.434,19.363,15.190,15.087,14.957,14.780,14.745,14.670,14.570,14.525,14.342,14.309,14.317,14.266,14.211,14.130,13.962,13.838,14.257,14.417,14.388,14.585,14.810,14.905,19.217,19.266,19.268,15.073,14.948,14.676,19.341,19.601,19.635,19.780,14.137,13.430,12.660,12.303,12.067,11.858,11.701,11.513,11.255,10.719,10.006,9.529,9.634,9.803,10.593,11.925,12.297,13.580,12.804,13.166,13.352,13.632,13.810,13.915,14.090,14.297,14.310,14.082,14.045,13.541,12.528,12.319,12.405,11.396,11.830,10.385,9.354,8.829,8.575,8.453,7.336,6.518,6.116,5.389,9.677,14.446,19.057
\string64,2.161,1.675,1.620,1.821,2.179,3.417,0,0.708,1.052,3.712,3.211,5.020,5.401,5.475,6.124,6.998,7.589,6.838,5.835,5.585,8.348,8.619,9.392,9.511,10.031,10.410,10.440,10.192,10.336,10.877,11.070,11.407,11.800,11.906,12.079,12.283,11.698,11.844,12.063,11.698,11.596,11.524,11.480,9.948,9.783,13.227,13.745,13.748,15.649,16.070,16.619,16.823,17.173,17.494,17.550,17.393,17.851,18.034,18.264,18.342,18.347,18.406,18.417,18.415,18.427,18.407,18.460,18.496,18.455,18.445,18.440,18.441,18.442,18.443,18.447,18.447,18.441,18.458,18.460,18.461,18.447,18.417,18.412,18.516,18.517,18.513,18.555,18.533,18.510,18.479,18.447,18.426,15.231,15.209,18.397,15.195,18.382,18.365,18.344,15.104,15.057,15.091,15.060,15.091,15.197,15.218,15.254,18.388,18.384,18.406,18.411,18.420,18.429,18.412,18.390,18.377,18.365,18.287,18.283,18.306,18.270,15.043,15.015,14.956,14.863,14.837,14.812,14.653,14.587,14.467,14.465,14.477,14.459,14.364,14.243,14.138,14.033,14.276,14.415,14.402,14.514,14.645,14.728,18.101,18.157,18.159,14.918,14.897,14.646,18.153,18.309,18.339,18.420,14.111,13.643,13.084,12.763,12.534,12.295,12.193,11.960,11.833,11.443,10.856,10.467,10.439,10.564,11.094,12.246,12.560,13.503,13.284,13.607,13.824,14.092,14.221,14.271,14.421,14.600,14.656,14.494,14.511,14.085,13.384,13.350,13.551,12.284,12.481,11.489,10.747,10.173,9.578,9.267,8.538,7.250,6.799,6.085,9.836,14.948,17.404
\string59,2.258,2.067,2.271,2.490,2.850,3.913,0.708,0,0.644,3.964,3.373,5.219,5.660,5.736,6.381,7.238,7.750,6.936,5.936,5.593,8.444,8.713,9.473,9.609,10.162,10.557,10.553,10.370,10.550,11.108,11.290,11.586,11.976,12.094,12.285,12.536,11.855,11.987,12.219,11.820,11.705,11.609,11.556,9.957,10.029,13.428,13.919,13.890,15.845,16.278,16.871,17.066,17.410,17.759,17.843,17.678,18.168,18.383,18.640,18.701,18.698,18.765,18.776,18.758,18.763,18.740,18.798,18.834,18.821,18.818,18.824,18.827,18.828,18.837,18.830,18.829,18.821,18.845,18.849,18.849,18.832,18.791,18.783,18.921,18.925,18.923,18.977,18.959,18.932,18.884,18.860,18.851,14.732,14.707,18.823,14.694,18.805,18.788,18.771,14.610,14.574,14.609,14.588,14.630,14.712,14.730,14.780,18.803,18.790,18.806,18.806,18.811,18.815,18.794,18.778,18.769,18.765,18.698,18.695,18.725,18.696,14.544,14.528,14.481,14.402,14.377,14.360,14.192,14.123,14.014,14.017,14.030,14.017,13.916,13.790,13.695,13.594,13.807,13.942,13.932,14.030,14.145,14.227,18.523,18.580,18.582,14.420,14.414,14.167,18.562,18.698,18.727,18.795,13.636,13.210,12.690,12.378,12.152,11.910,11.818,11.579,11.477,11.117,10.560,10.193,10.140,10.256,10.731,11.840,12.142,13.023,12.899,13.212,13.434,13.698,13.818,13.857,14.002,14.177,14.239,14.089,14.116,13.705,13.067,13.067,13.289,11.981,12.133,11.236,10.561,9.985,9.329,8.986,8.347,6.995,6.549,5.863,9.427,14.557,17.721
\string58,1.722,1.769,2.281,2.852,3.205,4.449,1.052,0.644,0,3.477,2.841,4.686,5.159,5.236,5.873,6.717,7.185,6.347,5.351,4.977,7.851,8.119,8.872,9.015,9.580,9.981,9.964,9.809,10.006,10.573,10.748,11.023,11.410,11.534,11.734,12.010,11.282,11.408,11.644,11.232,11.112,11.008,10.952,9.336,9.503,12.873,13.352,13.308,15.286,15.725,16.339,16.530,16.872,17.236,17.336,17.166,17.676,17.914,18.189,18.238,18.229,18.302,18.312,18.283,18.283,18.258,18.320,18.355,18.364,18.365,18.380,18.385,18.385,18.402,18.385,18.384,18.374,18.404,18.409,18.409,18.389,18.339,18.328,18.494,18.500,18.501,18.563,18.551,18.518,18.456,18.439,18.440,15.102,15.075,18.414,15.062,18.392,18.377,18.363,14.986,14.962,14.998,14.987,15.039,15.098,15.112,15.176,18.384,18.364,18.375,18.370,18.373,18.373,18.349,18.337,18.331,18.333,18.276,18.275,18.311,18.287,14.917,14.913,14.877,14.811,14.787,14.778,14.602,14.531,14.432,14.439,14.453,14.445,14.339,14.207,14.122,14.025,14.210,14.341,14.333,14.418,14.517,14.596,18.111,18.169,18.171,14.792,14.802,14.560,18.139,18.257,18.287,18.344,14.033,13.645,13.157,12.853,12.629,12.385,12.300,12.058,11.973,11.633,11.095,10.740,10.673,10.783,11.224,12.301,12.592,13.416,13.373,13.679,13.903,14.164,14.277,14.308,14.449,14.619,14.686,14.547,14.580,14.182,13.585,13.605,13.837,12.510,12.633,11.791,11.147,10.571,9.890,9.531,8.934,7.558,7.115,6.443,9.889,15.024,17.230
\string51,1.767,2.067,2.854,4.318,4.479,6.293,3.712,3.964,3.477,0,0.725,1.332,1.698,1.773,2.420,3.288,3.908,3.267,2.306,2.396,4.745,5.016,5.801,5.891,6.365,6.727,6.791,6.489,6.624,7.167,7.359,7.702,8.097,8.198,8.367,8.581,8.004,8.161,8.370,8.034,7.949,7.907,7.877,6.494,6.077,9.516,10.041,10.062,11.938,12.358,12.918,13.118,13.466,13.801,13.879,13.715,14.206,14.437,14.715,14.761,14.753,14.826,14.836,14.807,14.809,14.784,14.845,14.880,14.888,14.891,14.909,14.915,14.915,14.935,14.914,14.912,14.901,14.935,14.940,14.940,14.918,14.865,14.853,15.034,15.042,15.044,15.116,15.108,15.070,14.996,14.985,14.995,18.539,18.509,14.970,18.497,14.945,14.931,14.920,18.428,18.413,18.449,18.445,18.504,18.548,18.559,18.632,14.930,14.905,14.911,14.904,14.905,14.903,14.878,14.868,14.864,14.870,14.820,14.820,14.861,14.843,18.355,18.361,18.333,18.275,18.252,18.246,18.067,17.994,17.900,17.909,17.923,17.917,17.809,17.675,17.594,17.498,17.671,17.800,17.793,17.869,17.956,18.033,14.664,14.723,14.725,18.230,18.253,18.015,14.681,14.788,14.817,14.871,17.491,17.120,16.633,16.327,16.102,15.859,15.771,15.530,15.437,15.081,14.521,14.147,14.101,14.218,14.690,15.777,16.068,16.872,16.847,17.155,17.378,17.640,17.754,17.785,17.926,18.094,18.163,18.023,18.056,17.655,17.031,17.025,17.239,15.943,16.094,15.181,14.458,13.884,13.271,12.942,12.248,10.938,10.489,9.786,13.365,18.499,13.760
