,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,1,1,2,2,2,2,2,1,1,2,2,2,1,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2
1,0,0.936,1.029,0.880,0.962,0.582,0.891,0.838,1.690,1.652,2.270,1.704,1.760,2.741,2.185,2.726,1.931,1.957,2.259,2.626,2.453,3.289,2.566,3.419,3.058,3.512,3.352,3.429,3.400,2.930,2.306,4.155,3.472,4.079,3.768,4.219,4.506,3.542,4.010,3.941,4.738,3.683,5.108,4.713,5.763,6.143,5.902,6.376,7.381,6.638,6.695,7.621,6.763,7.206,6.518,5.887,6.763,5.119,7.319,7.102,7.480,7.742,7.860,7.778,8.074,8.285,8.593,8.520,8.671,9.244,6.963,7.560,9.684,7.222,7.836,9.087,7.229,6.637,8.255,6.650,9.383,8.149,7.446,8.509,9.170,7.774,9.399,6.975,8.870,7.363,10.049,9.661,10.135,7.189,10.020,7.448,9.554,10.084,9.183,10.702,10.716,9.460,7.385,10.908,7.666,11.108,10.792,11.196,10.932,10.998,11.253,10.902,11.408,11.565,10.724,9.461,7.609,8.070,11.045,7.789,11.911,10.907,7.933,10.951,10.998,10.963,12.261,8.169,12.299,12.366,12.449,10.105,11.274,12.210,12.479,8.467,11.323,12.712,12.437,11.553,11.623,8.684,12.820,11.683,13.047,11.833,13.217,13.162,9.039,9.071,9.174,13.471,13.369,13.583,13.658,13.843,12.416,12.022,12.448,12.418,14.053,14.241,14.206,9.980,14.284,14.490,14.263,14.441,14.568,14.709,13.251,14.862,14.794,14.946,15.012,11.448,13.430,11.546,13.873,15.295,11.917,12.457,15.839,12.741,15.987,13.091,12.791,16.256,16.391,15.578,15.690,16.340,16.546,17.367,16.801,17.575,17.379,17.421,16.357,22.262
1,0.936,0,0.125,1.652,1.868,1.296,0.723,1.217,0.816,2.524,1.353,2.296,2.290,3.640,1.596,1.896,1.617,2.489,2.845,3.377,3.134,4.170,3.256,4.319,3.887,2.653,4.209,4.299,4.259,3.663,2.606,3.274,2.719,3.225,4.568,5.087,5.378,4.227,4.800,4.698,3.912,4.256,5.936,3.954,6.587,6.975,6.707,7.202,6.593,7.444,7.502,6.849,7.571,6.410,7.305,6.629,7.556,5.648,8.107,7.879,8.263,8.511,8.622,8.527,8.820,9.020,9.324,9.247,9.399,9.950,6.665,7.098,9.057,6.924,7.304,9.782,6.945,6.594,7.576,6.623,10.074,7.612,7.178,7.913,9.851,7.569,8.698,7.218,8.309,7.414,9.210,9.011,9.291,7.384,9.234,7.516,8.870,9.321,8.619,9.844,9.866,8.860,7.718,10.021,7.863,10.218,10.350,10.320,10.121,10.187,10.354,10.131,10.566,10.677,11.347,9.005,8.290,8.308,10.667,8.415,11.029,11.522,8.396,11.558,11.601,11.567,11.374,8.755,11.405,11.510,11.558,10.721,11.859,11.398,11.645,9.214,11.904,11.857,11.623,12.122,12.189,9.395,11.980,12.246,12.165,12.390,12.353,12.323,9.874,9.930,9.965,12.619,12.491,12.723,12.836,13.006,12.925,12.559,12.953,12.925,13.217,13.425,13.372,10.654,13.457,13.678,13.472,13.619,13.762,13.907,13.692,14.069,13.995,14.162,14.231,12.360,13.861,12.456,14.257,14.533,12.838,13.347,15.126,13.642,15.296,13.987,13.652,15.585,15.742,15.761,15.865,16.394,16.571,16.907,16.903,17.110,17.012,17.338,17.139,22.457
1,1.029,0.125,0,1.769,1.972,1.347,0.694,1.227,0.695,2.585,1.246,2.308,2.293,3.707,1.478,1.773,1.524,2.490,2.851,3.409,3.153,4.230,3.277,4.428,3.933,2.534,4.262,4.355,4.374,3.689,2.574,3.158,2.594,3.105,4.606,5.142,5.491,4.243,4.836,4.727,3.790,4.253,5.979,3.829,6.629,7.018,6.743,7.243,6.470,7.480,7.539,6.725,7.608,6.287,7.337,6.652,7.589,5.635,8.138,7.909,8.294,8.538,8.648,8.550,8.842,9.040,9.343,9.265,9.417,9.963,6.729,7.139,8.932,6.988,7.333,9.794,7.010,6.686,7.579,6.715,10.084,7.641,7.245,7.932,9.859,7.643,8.696,7.331,8.333,7.513,9.173,8.885,9.252,7.493,9.211,7.616,8.871,9.304,8.643,9.801,9.826,8.876,7.835,9.968,7.972,10.163,10.232,10.270,10.091,10.158,10.295,10.112,10.528,10.623,11.344,9.045,8.415,8.419,10.552,8.541,10.977,11.518,8.519,11.552,11.595,11.562,11.320,8.880,11.349,11.467,11.503,10.718,11.850,11.368,11.609,9.337,11.894,11.815,11.592,12.110,12.177,9.519,11.942,12.233,12.113,12.376,12.308,12.286,9.992,10.046,10.086,12.577,12.440,12.678,12.803,12.969,12.904,12.541,12.931,12.903,13.180,13.393,13.336,10.779,13.422,13.648,13.447,13.586,13.734,13.879,13.660,14.044,13.968,14.138,14.208,12.466,13.827,12.563,14.217,14.516,12.941,13.458,15.119,13.751,15.293,14.097,13.768,15.586,15.747,15.695,15.798,16.314,16.488,16.944,17.003,17.146,17.062,17.421,17.262,22.563
1,0.880,1.652,1.769,0,0.463,1.235,1.770,1.628,2.463,1.671,2.995,2.182,2.292,2.540,3.058,3.535,2.806,2.463,2.681,2.791,2.740,3.122,2.830,2.706,3.042,4.303,3.252,3.289,2.611,3.102,2.960,4.925,4.319,4.874,3.778,4.055,3.732,3.752,4.029,4.023,5.554,4.028,5.018,5.561,5.668,6.028,5.846,6.270,8.220,6.570,6.622,8.467,6.689,8.041,6.487,5.943,6.718,5.469,7.275,7.079,7.443,7.726,7.855,7.796,8.096,8.322,8.633,8.568,8.714,9.317,6.612,7.361,10.562,6.867,7.708,9.175,6.862,6.078,8.296,6.078,9.477,8.022,7.062,8.445,9.279,7.331,9.459,6.224,8.763,6.728,10.322,10.537,10.419,6.465,10.203,6.801,9.592,10.230,9.076,11.011,11.007,9.393,6.587,11.280,6.937,11.488,11.659,11.543,11.151,11.215,11.657,11.057,11.680,11.938,10.899,9.235,6.731,7.317,11.898,6.909,12.271,11.092,7.084,11.145,11.196,11.161,12.630,7.293,12.686,12.665,12.826,10.292,11.492,12.426,12.733,7.602,11.546,13.006,12.655,11.789,11.863,7.811,13.085,11.926,13.401,12.083,13.528,13.422,8.223,8.279,8.328,13.758,13.712,13.888,13.885,14.099,12.714,12.294,12.751,12.718,14.307,14.457,14.455,9.102,14.520,14.697,14.436,14.667,14.765,14.900,13.616,15.035,14.978,15.106,15.165,10.744,13.804,10.838,14.288,15.416,11.242,11.706,15.888,12.010,16.007,12.352,12.001,16.248,16.353,16.152,16.270,16.997,17.221,17.110,16.099,17.324,17.032,16.840,15.509,21.505
1,0.962,1.868,1.972,0.463,0,1.080,1.805,1.511,2.648,1.222,3.218,1.844,1.973,2.082,3.105,3.687,2.766,2.127,2.305,2.347,2.323,2.664,2.406,2.458,2.579,4.474,2.790,2.829,2.445,2.657,2.684,5.116,4.420,5.041,3.315,3.598,3.546,3.309,3.567,3.563,5.697,3.612,4.557,5.658,5.208,5.569,5.384,5.811,8.329,6.109,6.161,8.565,6.228,8.156,6.025,5.481,6.256,5.046,6.813,6.616,6.980,7.263,7.392,7.333,7.632,7.858,8.170,8.105,8.251,8.855,7.059,7.823,10.560,7.314,8.172,8.713,7.307,6.476,8.753,6.472,9.015,8.486,7.503,8.907,8.817,7.760,9.914,6.519,9.226,7.093,10.744,10.549,10.839,6.779,10.643,7.160,10.049,10.675,9.539,11.425,11.425,9.856,6.837,11.678,7.246,11.883,11.554,11.947,11.585,11.649,12.045,11.501,12.103,12.336,10.442,9.694,6.752,7.606,11.761,6.973,12.672,10.636,7.258,10.690,10.741,10.706,13.029,7.385,13.080,13.082,13.223,9.836,11.039,12.861,13.161,7.561,11.094,13.424,13.089,11.338,11.413,7.802,13.510,11.477,13.805,11.633,13.943,13.848,8.087,8.112,8.242,14.179,14.119,14.305,14.318,14.527,12.272,11.848,12.309,12.276,14.735,14.893,14.884,9.120,14.952,15.134,14.879,15.101,15.204,15.340,13.187,15.478,15.419,15.551,15.611,10.494,13.376,10.591,13.871,15.866,10.970,11.496,16.346,11.782,16.467,12.130,11.830,16.710,16.815,15.787,15.907,16.673,16.907,17.565,16.416,17.779,17.474,17.218,15.425,21.778
1,0.582,1.296,1.347,1.235,1.080,0,0.870,0.433,1.889,1.246,2.498,1.123,1.180,2.375,2.107,2.814,1.704,1.376,1.680,2.100,1.895,2.886,2.012,3.392,2.591,3.611,2.915,3.009,3.460,2.395,1.760,4.274,3.458,4.162,3.276,3.795,4.526,2.990,3.512,3.422,4.774,3.106,4.640,4.678,5.292,5.679,5.416,5.907,7.350,6.153,6.211,7.573,6.280,7.184,6.020,5.363,6.269,4.540,6.821,6.598,6.980,7.233,7.348,7.259,7.553,7.759,8.066,7.991,8.142,8.707,7.544,8.137,9.495,7.803,8.406,8.545,7.810,7.190,8.791,7.200,8.840,8.718,8.026,9.067,8.623,8.349,9.929,7.449,9.436,7.894,10.504,9.491,10.586,7.680,10.511,7.975,10.090,10.588,9.748,11.140,11.162,10.018,7.822,11.314,8.154,11.510,10.476,11.615,11.408,11.474,11.642,11.402,11.861,11.970,10.162,10.039,7.830,8.543,10.692,8.053,12.323,10.343,8.304,10.385,10.432,10.397,12.667,8.462,12.695,12.806,12.850,9.541,10.704,12.685,12.938,8.622,10.753,13.154,12.911,10.981,11.051,8.875,13.274,11.111,13.459,11.260,13.650,13.618,9.086,9.082,9.278,13.915,13.786,14.019,14.126,14.300,11.837,11.447,11.869,11.839,14.511,14.714,14.666,10.197,14.749,14.966,14.752,14.910,15.048,15.191,12.670,15.350,15.279,15.439,15.507,11.345,12.848,11.447,13.292,15.800,11.782,12.404,16.367,12.664,16.523,13.022,12.788,16.798,16.939,15.019,15.133,15.808,16.023,17.946,17.307,18.154,17.960,17.973,16.458,22.734
1,0.891,0.723,0.694,1.770,1.805,0.870,0,0.591,1.050,2.090,1.658,1.651,1.619,3.219,1.302,1.946,1.065,1.812,2.179,2.789,2.506,3.705,2.631,4.222,3.357,2.742,3.707,3.814,4.248,3.056,1.883,3.404,2.621,3.296,4.000,4.590,5.338,3.584,4.221,4.095,3.921,3.567,5.383,3.856,6.027,6.420,6.127,6.640,6.528,6.861,6.921,6.761,6.990,6.358,6.707,6.002,6.962,4.942,7.507,7.273,7.660,7.897,8.003,7.899,8.189,8.382,8.684,8.604,8.757,9.295,7.375,7.821,8.793,7.634,8.024,9.123,7.653,7.241,8.269,7.264,9.411,8.332,7.883,8.626,9.184,8.263,9.382,7.745,9.027,8.028,9.806,8.770,9.881,7.935,9.872,8.124,9.559,9.974,9.336,10.418,10.449,9.571,8.196,10.554,8.414,10.745,9.926,10.869,10.740,10.807,10.864,10.778,11.157,11.207,10.657,9.728,8.500,8.839,10.198,8.678,11.566,10.829,8.791,10.863,10.905,10.872,11.905,9.054,11.923,12.084,12.083,10.030,11.158,12.014,12.242,9.351,11.202,12.432,12.237,11.417,11.484,9.574,12.570,11.540,12.703,11.682,12.917,12.915,9.888,9.903,10.045,13.195,13.034,13.289,13.443,13.598,12.210,11.847,12.237,12.209,13.810,14.036,13.967,10.871,14.058,14.293,14.102,14.225,14.382,14.529,12.970,14.699,14.620,14.796,14.868,12.206,13.138,12.308,13.534,15.183,12.649,13.252,15.800,13.520,15.978,13.875,13.616,16.274,16.438,15.059,15.165,15.724,15.910,17.630,17.505,17.833,17.732,18.006,17.229,23.018
1,0.838,1.217,1.227,1.628,1.511,0.433,0.591,0,1.640,1.531,2.244,1.081,1.075,2.651,1.708,2.473,1.274,1.274,1.628,2.201,1.929,3.123,2.053,3.806,2.767,3.265,3.119,3.228,3.888,2.472,1.494,3.933,3.067,3.804,3.410,4.002,4.945,3.017,3.633,3.511,4.394,3.043,4.792,4.276,5.437,5.829,5.539,6.050,6.944,6.274,6.334,7.162,6.403,6.781,6.124,5.428,6.377,4.447,6.924,6.691,7.078,7.318,7.426,7.326,7.617,7.814,8.117,8.038,8.191,8.737,7.726,8.250,9.063,7.985,8.485,8.568,7.998,7.463,8.792,7.478,8.859,8.796,8.220,9.115,8.635,8.568,9.915,7.806,9.501,8.199,10.386,9.059,10.462,8.025,10.437,8.285,10.086,10.531,9.813,11.003,11.033,10.063,8.201,11.144,8.501,11.336,10.052,11.458,11.313,11.380,11.456,11.338,11.739,11.798,10.132,10.157,8.262,8.901,10.276,8.482,12.156,10.308,8.710,10.345,10.389,10.355,12.495,8.887,12.514,12.669,12.673,9.507,10.650,12.589,12.822,9.054,10.696,13.018,12.812,10.916,10.984,9.308,13.152,11.042,13.293,11.187,13.504,13.497,9.507,9.495,9.707,13.780,13.624,13.876,14.021,14.180,11.737,11.362,11.767,11.738,14.391,14.612,14.548,10.629,14.637,14.868,14.671,14.803,14.955,15.101,12.532,15.268,15.191,15.363,15.434,11.724,12.705,11.828,13.125,15.742,12.149,12.800,16.343,13.052,16.512,13.412,13.197,16.801,16.956,14.763,14.874,15.505,15.709,18.065,17.639,18.270,18.122,18.247,16.885,23.093
1,1.690,0.816,0.695,2.463,2.648,1.889,1.050,1.640,0,3.130,0.610,2.667,2.611,4.260,1.008,1.082,1.326,2.792,3.165,3.826,3.523,4.754,3.649,5.106,4.406,1.839,4.757,4.864,5.064,4.082,2.704,2.469,1.925,2.411,5.039,5.641,6.180,4.581,5.256,5.118,3.096,4.499,6.425,3.150,7.065,7.460,7.157,7.677,5.780,7.889,7.950,6.038,8.019,5.596,7.727,7.003,7.984,5.813,8.525,8.286,8.675,8.904,9.006,8.895,9.181,9.367,9.666,9.583,9.736,10.258,6.934,7.205,8.292,7.190,7.335,10.080,7.222,7.062,7.430,7.101,10.363,7.635,7.466,7.867,10.131,7.905,8.513,7.856,8.298,7.937,8.810,8.236,8.879,7.993,8.921,8.049,8.705,9.043,8.603,9.404,9.443,8.799,8.398,9.520,8.471,9.709,9.679,9.841,9.763,9.831,9.823,9.837,10.155,10.172,11.555,9.100,9.093,8.935,10.034,9.206,10.534,11.720,9.132,11.747,11.787,11.754,10.869,9.533,10.884,11.069,11.045,10.925,12.025,11.034,11.244,10.027,12.065,11.418,11.255,12.269,12.332,10.203,11.566,12.386,11.670,12.523,11.896,11.912,10.687,10.738,10.781,12.182,12.003,12.269,12.452,12.595,13.008,12.670,13.032,13.006,12.807,13.049,12.966,11.455,13.062,13.309,13.135,13.233,13.402,13.552,13.704,13.730,13.646,13.834,13.908,13.138,13.862,13.236,14.213,14.240,13.603,14.142,14.898,14.430,15.094,14.778,14.460,15.408,15.593,15.531,15.629,16.057,16.210,16.965,17.424,17.162,17.159,17.726,17.955,23.030
