Augsburg,0,146.3283977907228,145.4269576110289,181.9120666695863,77.10382610480497,147.6109752017105,76.79192665899195,100.7025322422431,195.0282030886815,151.251446274077,49.92995093127972,84.53401682163224,64.62197768561406,114.8433715980161,29.68164415931166,108.2081327812286,135.8823020117043,32.98484500494128,64.12487816752561,88.39117603018981,18.35755975068581,153.9512909981596,145.9109317357682,39.319206502675,188.4728097100481,37.64306044943742,219.6656550305487,44.94441010848847,24,57.77542730261717,144.8102206337661,38.32753579347361,74.65252842335617,57.00000000000001,58.05170109479998,126.5740889755877,144.2220510185596,189.4465623863363,69.02897942168927,140.6627171641441,144.6927779814874,151.2117720285032,44.1021541423999,84.504437753292,85.09406559801924,40.04996878900158,149.6161755960899,127.6126952932192,138.6975125948551,40.2616442783948,19.23538406167135,220.6558406206371,71.84705978674424,106.550457530693,72.33947746562731,160.3277892319357,42.57933771208754,101.0198000393982,116.400171821179
Bielefeld,146.3283977907228,0,35.84689665786984,40.79215610874228,80.00624975587844,40.70626487409524,148.6371420607918,50.99999999999999,67.23094525588644,30.87069808086626,109.6585609973065,99.24716620639603,112.1605991424796,33.42154993413681,165.4236984231703,65.55150646628954,52.34500931320959,154.2076522096099,92.45539465060976,74.54528824815154,161.0124218810462,20.02498439450078,50.77400909914441,113.5341358358798,43.28972164382674,139.4022955334667,86.33075929238663,120.5985074534507,139.2695228684295,88.60022573334676,71.40028011149535,108.3374358197572,78.31347265956224,95.69221493935649,102.303470126873,57.80138406647369,46.690470119715,47.2652091923859,87.32124598286491,27.01851217221258,47.70744176750624,47.4236228055175,108.2266141020775,71,61.32699242584786,111.1395519155984,37.1618083521241,42.43819034784588,33.30165161069342,116.2110149684616,134.6476884316994,91.7877987534291,95.13148795220225,43.04648650006177,130.2497600765545,14.86606874731851,129.5569372901351,106.7754653466797,45.88027898781785
Bochum,145.4269576110289,35.84689665786984,0,69.89277502002621,69.77105417004964,5.099019513592782,129.3135723735138,45.27692569068709,100.0049998750062,66.64833081180652,100.6479011206891,79.63039620647382,97.26767191621273,52.61178575186363,158.7765725792064,43.56604182158394,19.31320791582796,160.5895388871891,104.1009125800538,60.16643582596529,162.265215003093,20.24845673131659,15,119.7539143410352,66.30987860040162,147.756556538111,115.6027681329474,110.6932698947863,132.8344834747363,89.82761268117952,36.06937759374286,110.3902169578446,71.02112361825883,104.6231331972045,113.7409337046255,28.2842712474619,81.27115109311544,74.30343195303969,99.84988733093294,10.04987562112089,12.04159457879229,12.16552506059644,114.9782588144385,61.40032573203501,67.67569726275453,116.8460525649027,4.242640687119284,18.38477631085023,7.211102550927981,123.5556554755791,137.9746353501251,122.5887433657756,81.27115109311545,41.4004830889689,111.7586685675881,35.80502757993631,119.0378091196238,81.49846624323675,29.15475947422651
Bremen,181.9120666695863,40.79215610874228,69.89277502002621,0,120.2039932780937,73.60027173862878,189.3911296761282,91.35097153287423,31.6227766016838,33.60059523282288,149.0536816049842,140.0357097314824,152.6433752247375,67.26812023536856,203.2264746532794,105.9481005020855,88.83692925805121,185.2241884851976,122.6539848516957,115.2605743522042,195.1127878945919,49.64876634922562,84.20213774008353,146.1848145328372,13.34166406412633,169.4963126442578,46.09772228646444,160.0499921899404,177.3696704625681,125.131930377502,105.4229576515476,143.5862110371327,118.0042372120595,127.5813465989445,131.9469590403659,96.15092303249095,49.67896939349689,7.615773105863915,117.2731853408954,63.95310782127792,81.60882305241265,78.74642849044011,140.8012784032872,111.2879148874666,97.49358953285082,144.2220510185596,69.20260110718382,81.54140052758474,70.2353187506115,148.0033783398204,168.2438706164358,52.6972485050216,135.6244815658294,83.21658488546619,170.9883036935568,34.13209633175202,169.0473306503241,147.0544116985274,86.40023148117139
Darmstadt,77.10382610480497,80.00624975587844,69.77105417004964,120.2039932780937,0,71.34423592694789,70.83784299369935,29.01723625709382,141.8908030846256,96.84007434941383,31.01612483854165,27.80287754891568,32.75667870831839,57.58472019555187,89.05054744357277,31.40063693621516,58.79625838435641,97.61659694949421,57.55866572463265,11.6619037896906,94.79451460923254,81.74350127074322,68.8839603971781,60.44005294504631,123.1462545106427,88.02272433866155,164.0731544159495,41.48493702538308,63.06346010171024,30.14962686336267,68.79680225126747,47.01063709417264,6.324555320336758,53.00943312279429,64.00781202322104,49.5176736125598,98.83825170448939,127.0629765116495,56.51548460377917,66.73080248281148,67.80117993073573,74.4043009509531,57.27128425310541,9.055385138137417,33.94112549695428,57.28001396647874,73.82411530116701,51.47815070493501,63.56099432828282,65.25335240430181,73.24616030891995,167.9047348945228,16.15549442140351,37.0135110466435,52.55473337388364,91.66242414424789,50.21951811795887,45.18849411078001,40.71854614300467
Essen,147.6109752017105,40.70626487409524,5.099019513592782,73.60027173862878,71.34423592694789,0,128.763348822559,48.16637831516918,104.0624812312295,71.55417527999326,102,79.42921376924238,97.718984849414,57.42821606144492,160.1249512099848,43.68065933568312,17.11724276862369,163.6001222493431,107.9120011861517,61.26989472816157,164.6572197020222,24.08318915758459,10.63014581273465,122.9186723000212,69.31810730249349,151.0297983842924,119.0378091196238,111.8257573191436,134.3316790634287,92.65527507918802,31.89043743820395,113.1370849898476,73.00684899377593,108.1665382639197,117.4776574502573,27.01851217221259,86.33075929238663,77.69813382572325,103.7689741685828,15.13274595042155,8.062257748298549,7.071067811865475,118.2285921425101,63.24555320336759,71.34423592694787,119.9708297879114,4.472135954999578,20,11.40175425099138,126.8227108999015,140.7160260951111,126.2457920090804,82.07923001588161,44.94441010848847,111.4629983447422,39.69886648255841,120.01666550942,80.09993757800315,31.24099870362662
Freiburg,76.79192665899195,148.6371420607918,129.3135723735138,189.3911296761282,70.83784299369935,128.763348822559,0,98.48857801796105,212.5111761766896,167.6305461424021,50.99019513592785,50.00999900019996,38.48376280978772,128.4133949399361,61.61168720299745,86.02325267042629,112.1472246647237,109.6585609973065,109.6585609973066,74.14849964766651,92.02173656261871,146.0136979875519,121.8236430254817,95.1892851112981,190.7590102721232,110.6797181058933,234.1836885865453,43.41658669218482,53.15072906367325,83.09632964216891,109.7314904665019,81.60882305241266,74.84650960465692,101.9803902718557,110.4219181141136,101.8331969448078,169.2601547913743,195.869854750546,111.7318217877074,130.0038460969521,122.3315167894194,128.7245120402482,96.26006440887103,79.12016177940994,102.4207010325549,93.19334740205439,132.5443322062471,112.0178557195236,125.0359948174925,99.4786409235671,89.49301648732151,238.4156035162129,54.70831746635972,106.7333125130107,18.43908891458578,158.4550409422181,38.47076812334269,51.2640224719052,104.1729331448434
Giessen,100.7025322422431,50.99999999999999,45.27692569068709,91.35097153287423,29.01723625709382,48.16637831516918,98.48857801796105,0,114.1796829562948,69.85699678629192,59.22837157984339,50.56678751908213,61.29437168288782,32.64965543462901,116.3786922078093,26,40.853396431631,115.433963806152,61.68468205316455,24.69817807045694,117.2006825918689,53.85164807134504,49.24428900898052,74.81310045707237,94.13288479590966,103.0048542545447,135.7129323240788,70.03570517957252,90.13878188659973,44.55333881989094,57.55866572463264,65.11528238439882,27.89265136196271,60.82762530298221,70.77428911688199,35.35533905932738,74.81310045707235,98.12746812182613,58.24087911424414,39.96248240537618,47.16990566028302,53.00943312279429,70.21395872616783,20,25.49509756796392,71.84010022264724,49.51767361255979,28.84441020371192,38.2883794381533,78.81624198095213,92.69843580125827,139.9785697883787,44.28317965096906,8.246211251235319,80.04998438475801,62.80127387243032,78.91767862779544,62.48199740725323,17.88854381999832
Hamburg,195.0282030886815,67.23094525588644,100.0049998750062,31.6227766016838,141.8908030846256,104.0624812312295,212.5111761766896,114.1796829562948,0,45.39823785126467,168.4428686528462,164.4688420339853,174.6424919657298,85,219.036526634258,132.3820229487372,118.4060809249255,193.1320791582797,132.1968229572859,138.8272307582342,206.1674077054858,79.98124780221923,114.6908889145079,157.0031846810758,41.78516483155235,176.9208862740632,25,179.3543977715629,194.0412327316027,141.0319112825179,135.9485196682921,157.3181489847882,138.6542462386205,138.452157801892,140.4635183953471,124.8078523170718,51.41984052872977,31.01612483854164,126.9212354178764,93.00537618869136,111.9464157532522,109.6038320497965,151.7530889306705,133.4053971921676,114.3547113152755,155.5634918610405,99.76472322419383,109.6038320497965,99.40321926376429,157.8765340384694,179.3599732381782,26.1725046566048,157.8923684032892,105.9481005020855,194.0953373989185,64.38167441127949,188.2896704548606,173.5655495770978,112.6987133910587
Hannover,151.251446274077,30.87069808086626,66.64833081180652,33.60059523282288,96.84007434941383,71.55417527999326,167.6305461424021,69.85699678629192,45.39823785126467,0,123.0447073221762,120.4200979903272,129.5414991421668,39.62322551231789,174.2871194322747,90.44335243676009,82.20097323024831,152.4631102922934,90.13878188659973,94.54099639838792,163.4870025414864,49.99999999999999,81.49233092751733,114.284732138637,44.59820624195552,136.5650028374766,69.00724599634448,133.9589489358587,149.0134222142422,96.04686356149273,101.7889974407843,113.1370849898476,93.39164844888434,95.60334722173695,99.16148445843277,86.31338250816032,18.68154169226941,41.04875150354759,84.75848040166836,57.45432968889289,78.39005038906404,78.29431652425352,108.9311709291698,88.54377448471462,69.06518659932803,112.538882169675,68.02940540677979,70.76722405181651,63.51377803280166,115.7410903698423,136.5613415282671,71.56814934033156,112.9291813483123,61.74139616173252,149.2648652563623,38.05259518088089,142.89856542317,131.0267148332736,71.21797525905941
Heilbronn,49.92995093127972,109.6585609973065,100.6479011206891,149.0536816049842,31.01612483854165,102,50.99019513592785,59.22837157984339,168.4428686528462,123.0447073221762,0,35.11409973215888,18.24828759089466,83.48652585896721,58.13776741499454,60.00000000000001,88.4816365128946,76.40026177965623,59.03388857258177,40.81666326391711,68.26419266350405,112.6410227226298,98.73702446397705,48.50773134253962,152.9477034806342,71.06335201775947,191.5880998392124,10.99999999999999,32.4499614791759,32.20248437620923,95.48298277703731,33.52610922848042,31.40063693621516,51.61395160225577,60.90155991434045,78.60025445251435,121.8400590938793,156.1569723067145,60.82762530298219,97.73944955850736,97.94386147176351,104.6231331972045,48.10405388322277,39.84971769034255,54.57105459856901,45.88027898781784,104.651803615609,82.29216244576394,94.54099639838795,53.36665625650534,51.97114584074514,194.6124353683495,22.02271554554524,66.75327707311453,36.05551275463989,122,19.99999999999999,52.95280917949491,71.6937933157397
Kaiserslautern,84.53401682163224,99.24716620639603,79.63039620647382,140.0357097314824,27.80287754891568,79.42921376924238,50.00999900019996,50.56678751908213,164.4688420339853,120.4200979903272,35.11409973215888,0,21.21320343559642,82.49242389456137,87.04596486914257,36.12478373637688,63.32456079595026,111.400179533069,82.86132994346639,25.94224354214569,102.8834291807967,96.00520819205592,73.37574531137658,80.00000000000001,140.9113196304683,105.0761628534274,185.324040534411,40.22437072223753,64.20280367709809,53.85164807134504,64.89992295835181,65.03076195155643,33.83784863137726,77.12976079309466,87.86353054595519,52.88667128870942,124.5552086425935,146.3283977907228,82.63776376451628,80,73.49829930005184,80.08120878208571,78.16009211867653,33.42154993413681,61.61980201201558,77.00649323271382,83.02409288875127,62.07253821135399,75.10659092250161,85,86.83317338436964,190.0657780874821,16.1245154965971,58.69412236331676,32.14031735997639,108.5587398600407,45.96737973824482,19.1049731745428,54.23098745182499
