0,0,11.22497216032182,19.24188140489386,22.02271554554524,30.14962686336267,24.28991560298224,38.91220888101831,30.59411708155671,20.37768387231483,40.29888335921977,25.85053190942113,37.65634076752546,39.6642156105475,34.2235299172952,58.21511831131154,43.35031718453742,48.88762624632127,48.75448697299562,52.96225070746144,59.23892301519331,72.47758274114831,61.65841386218105,81.31420540102449,64.56779382943171,67.23280449304491,90.43229511629129,72.01388754955533,78.4729252672538,81.06787279804497,79.04587275753238,81.36952746575342,86.05957239029253,103.3489235551101,93.5200513259055,101.5135458941318,97.92854537876073,106.6302021005306,100.00999950005
1,11.22497216032182,0,8.077747210701755,11.4455231422596,40.01249804748511,33.52610922848042,48.38760171779544,38.80721582386451,17.38533865071371,49.73932046178355,26.51886121235224,44.96665431183423,45.30176596999283,33.01893396219811,65.49045732013177,46.32763753959401,53.81449618829484,46.2709412050371,56.31163290120435,54.77453788029617,78.5175139698144,63.17404530343138,87.12060605849801,62.20128616033595,68.95832074521536,96.1977130705299,70.73895673530957,80.53570636680354,76.79843748410511,76.08712111783439,82.00609733428362,86.43639279840407,108.3005078473781,92.57429448826494,104.3120319042823,99.00505037623081,109.142109197138,98.75221516502808
2,19.24188140489386,8.077747210701755,0,6.264982043070834,47.73101716913227,41.12481002995637,55.78539235319583,45.87210481327405,20.12461179749811,57.06356105256663,30.3315017762062,51.53882032022076,50.81338406365001,34.94281041931229,71.55592218677641,50.33885179461288,58.79838433154435,46.45696933722647,60.32619663131432,53.15072906367325,83.87043579235772,65.89089466686576,92.20764610378035,62.08260625972463,71.72168430816443,101.2484567783628,71.32496056781244,83.36815938954152,75.07496253745319,75.43208866258443,83.89427870838392,88.07383266328314,112.7264387799065,93.280490993562,107.4720893999926,101.0804135329887,112.0145079889208,99.0517541490306
3,22.02271554554524,11.4455231422596,6.264982043070834,0,48.10405388322278,41.31585652022719,55.60179853206189,45.08880127038199,16.4392822227736,56.859475903318,26.78152348168416,50.00999900019995,48.43810483493342,30.23656726548171,69.67065379340143,46.69314724882014,55.81218504950331,41.10960958218893,56.5685424949238,47.33127929815547,81.03085831953157,61.29567684592446,89.22443611477743,56.51548460377916,67.12115910798919,98.12746812182611,65.87108622149782,78.77182237323191,69.02897942168927,69.50719387228922,78.77816956492453,82.86887232248307,109.1879114188013,87.64131445842195,102.9465880930495,95.96353474106714,107.4197374787334,93.43982020530648
4,30.14962686336267,40.01249804748511,47.73101716913227,48.10405388322278,0,7.280109889280518,10.91604323919615,9,35.9339672176619,13.30413469565007,30.92329219213245,15.32970971675589,24.3977457975117,39.28422075083073,34.58323293158116,34.19429777024234,32.38826948140329,52.95280917949491,39.92492955535426,66.31176366226433,49.55804677345547,51.98807555584261,59,65.39113089708727,56.1449018166387,67.38694235532579,68.70953354520753,65.26101439603893,84.45708969648433,78.89391611524934,71.38627319029899,76.5,82.08532146492453,86.49277426467485,84.5931439302264,85.30533394811839,90.64766957842876,94.15412895885129
5,24.28991560298224,33.52610922848042,41.12481002995637,41.31585652022719,7.280109889280518,0,16.98705389406886,8.602325267042627,29.1247317584214,19.23538406167134,25.00499950009997,16.18641405623865,24.2126000256065,34.23813663153998,38.53569773599538,32.25290684574028,32.80243893371345,48.83646178829912,39.33192087859427,61.85668920981788,52.69724850502159,50.69674545767213,62.27358990776106,62.10475022089695,55.32856405149153,70.78135347674555,66.27216610312357,65.22269543648132,80.61017305526642,75.62572313703849,70.37755323965163,75.50662222613325,85.09406559801923,84.74668135095321,85.72630868059116,85.02940667792525,91.76055797563569,92.54188241007419
6,38.91220888101831,48.38760171779544,55.78539235319583,55.60179853206189,10.91604323919615,16.98705389406886,0,12.38386046433018,42.45244398147179,2.785677655436823,35.45715724645731,13.62938002992066,20.63516416217714,41.68225041909326,24.64061687539498,31.90940300287675,26.9325082381868,53.11835840836951,35.37739391193195,66.72488291484669,40.52604101068842,47.89572005931219,49.53140417957076,63.79310307548928,51.30701706394555,57.95653543820576,65.74922052769904,59.24997890294983,83.50185626679206,77.11556263167637,66.56695877084967,71.53747269788052,72.7046078319662,82.52854051781117,77.19559572929015,79.54219006288425,83.03589585233605,89.70484936724435
7,30.59411708155671,38.80721582386451,45.87210481327405,45.08880127038199,9,8.602325267042627,12.38386046433018,0,31.00403199585499,14.42220510185596,24.0468293128221,7.874007874011811,16.4696690920006,31.57926534927626,30.47950130825634,25.48038461248181,24.53568829277059,44.77722635447622,31.51190251317746,58.16571154898735,44.19275958796871,43.32389640833336,53.77731863899501,56.75385449465085,47.64714052280577,62.30569797378086,59.91660871578097,57.1489282489182,75.7099729229908,69.98749888372923,62.80923498976882,67.94299080847118,76.53103945458993,77.67882594375381,77.28518616138541,77.08436936240706,83.3186653757728,85.45174076635303
8,20.37768387231483,17.38533865071371,20.12461179749811,16.4392822227736,35.9339672176619,29.1247317584214,42.45244398147179,31.00403199585499,0,43.83206588788623,10.63014581273465,34.74550330618338,33.391615714128,16.97056274847714,54.92950027080166,31.54362059117501,40.37635446644484,31.48412298286233,41.35516896350443,41.08527716834828,65.44654307142586,47.13607959938968,73.99493225890541,46.98137929009748,52.92447448959697,82.66952280012266,54.84751589634666,64.56972975009265,62.01007982578317,60.24118192731613,65.47709523184425,69.98571282769076,94.21385248465323,75.84358905009704,88.33600624886773,82.31798102480406,93.36085903632207,82.72998247310342
9,40.29888335921977,49.73932046178355,57.06356105256663,56.859475903318,13.30413469565007,19.23538406167134,2.785677655436823,14.42220510185596,43.83206588788623,0,36.69127961791467,15.1657508881031,20.57304061144098,42.39398542246294,23,32.01952529317073,26.57066051117285,53.2634959423431,35.11409973215888,66.86740611089981,39.40812099047606,47.61680375665717,48.12483766206386,63.66317616958802,50.89449872039217,56.65686189686118,65.46754921333164,58.60034129593445,83.54639429682169,77.11193163188172,66.15889962809237,71.05103799382526,71.28113354878694,82.28000972289685,76.34788798650555,79.03163923391695,82.0121942152507,89.16277250063504
