,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2
0,0,0.100,0.173,0.141,0.173,0.141,0.141,0.141,0.224,0.374,0.539,0.592,0.592,0.469,0.469,0.469,0.539,0.539,0.648,0.583,0.510,0.520,0.374,0.316,0.469,0.458,0.300,0.332,0.361,0.300,0.374,0.412,0.387,0.436,0.742,0.616,0.616,0.592,0.548,0.922,0.866,0.768,0.995,0.648,0.548,0.806,0.624,1.105,0.883,1.349,2.090,2.345,2.387,2.704,2.702,2.818,2.883,3.022,3.094,3.010,2.895,3.058,3.126,3.074,3.000,3.153,3.312,3.416,3.435,3.412,3.228,3.531,3.596,3.700,3.658,3.345,3.416,3.597,3.628,3.750,3.792,4.047,3.912,4.164,4.004,4.245,4.460,4.357,4.626,4.651,4.892,5.285,5.136,5.020,5.122,5.257,4.970,4.854,4.797,4.654,4.637,4.645,4.607,4.690,4.840,4.881,5.057,5.302,5.312,5.097,5.546,5.636,6.095,6.211,6.498,5.789,5.639,6.240,6.014,5.048,4.520,4.277,4.110,3.977,4.007,3.896,3.854,4.140,4.208,4.208,4.190,4.029,4.417,4.135,4.161,4.047,4.141,3.768,3.618,3.146,3.010,3.076,2.581,2.494,2.888,3.592,3.520,3.785,3.617,4.571
0,0.100,0,0.141,0.173,0.200,0.173,0.173,0.173,0.245,0.387,0.548,0.583,0.616,0.500,0.500,0.500,0.548,0.548,0.656,0.592,0.520,0.510,0.387,0.265,0.412,0.374,0.245,0.316,0.374,0.316,0.387,0.424,0.346,0.447,0.735,0.592,0.592,0.600,0.557,0.927,0.872,0.775,1.010,0.656,0.520,0.812,0.648,1.091,0.889,1.345,2.049,2.313,2.356,2.676,2.674,2.787,2.853,2.987,3.059,2.978,2.862,3.023,3.092,3.043,2.965,3.119,3.283,3.385,3.399,3.375,3.189,3.496,3.564,3.669,3.632,3.314,3.385,3.565,3.596,3.722,3.759,4.019,3.879,4.134,3.975,4.211,4.420,4.316,4.581,4.607,4.848,5.242,5.092,4.977,5.081,5.218,4.933,4.816,4.758,4.610,4.592,4.612,4.573,4.657,4.802,4.840,5.018,5.267,5.283,5.071,5.516,5.609,6.065,6.183,6.467,5.753,5.599,6.209,5.985,5.017,4.483,4.238,4.072,3.938,3.969,3.856,3.813,4.102,4.169,4.169,4.148,3.985,4.368,4.102,4.130,4.016,4.111,3.735,3.589,3.122,2.985,3.041,2.540,2.464,2.848,3.551,3.481,3.750,3.582,4.545
0,0.173,0.141,0,0.100,0.330,0.100,0.100,0.100,0.378,0.253,0.687,0.442,0.752,0.632,0.632,0.632,0.409,0.409,0.796,0.453,0.382,0.368,0.253,0.144,0.297,0.311,0.129,0.175,0.241,0.187,0.253,0.289,0.215,0.311,0.593,0.453,0.453,0.461,0.418,0.787,0.731,0.915,1.149,0.796,0.382,0.953,0.784,0.950,1.029,1.204,1.920,2.179,2.221,2.540,2.538,2.652,2.718,2.854,2.926,2.844,2.728,2.890,2.958,2.908,2.832,2.986,3.148,3.250,3.267,3.243,3.058,3.363,3.429,3.534,3.495,3.179,3.250,3.431,3.461,3.586,3.625,3.883,3.745,3.999,3.839,4.078,4.290,4.187,4.455,4.480,4.721,5.114,4.965,4.849,4.952,5.088,4.801,4.685,4.628,4.483,4.466,4.478,4.439,4.524,4.671,4.711,4.887,5.134,5.148,4.934,5.381,5.473,5.930,6.047,6.333,5.621,5.469,6.074,5.850,4.882,4.351,4.107,3.941,3.808,3.838,3.726,3.684,3.971,4.039,4.039,4.020,3.858,4.245,3.969,3.995,3.881,3.976,3.601,3.453,2.985,2.848,2.908,2.410,2.328,2.718,3.422,3.351,3.617,3.449,4.408
0,0.141,0.173,0.100,0,0.315,0.000,0.000,0.000,0.365,0.233,0.680,0.453,0.731,0.608,0.608,0.608,0.397,0.397,0.789,0.442,0.368,0.382,0.233,0.225,0.372,0.408,0.216,0.201,0.219,0.159,0.233,0.271,0.276,0.294,0.602,0.485,0.485,0.450,0.406,0.781,0.725,0.910,1.136,0.789,0.419,0.948,0.764,0.966,1.025,1.208,1.964,2.213,2.255,2.569,2.567,2.684,2.749,2.890,2.962,2.877,2.763,2.926,2.994,2.941,2.869,3.021,3.178,3.283,3.305,3.281,3.099,3.400,3.463,3.567,3.522,3.212,3.283,3.464,3.495,3.615,3.660,3.912,3.778,4.030,3.869,4.113,4.331,4.228,4.500,4.525,4.766,5.158,5.010,4.893,4.993,5.128,4.840,4.724,4.667,4.528,4.511,4.513,4.474,4.558,4.711,4.752,4.927,5.170,5.178,4.961,5.412,5.501,5.961,6.076,6.365,5.657,5.510,6.106,5.879,4.914,4.389,4.147,3.980,3.848,3.878,3.768,3.725,4.010,4.079,4.079,4.063,3.903,4.295,4.002,4.026,3.914,4.007,3.636,3.484,3.010,2.874,2.944,2.454,2.360,2.760,3.464,3.391,3.654,3.485,4.434
0,0.173,0.200,0.330,0.315,0,0.315,0.315,0.315,0.050,0.547,0.365,0.763,0.422,0.302,0.302,0.302,0.712,0.712,0.475,0.756,0.683,0.690,0.547,0.464,0.612,0.563,0.444,0.500,0.534,0.473,0.547,0.586,0.543,0.609,0.914,0.782,0.782,0.765,0.721,1.095,1.039,0.595,0.823,0.475,0.712,0.633,0.454,1.275,0.710,1.522,2.248,2.509,2.551,2.870,2.868,2.982,3.048,3.184,3.256,3.174,3.058,3.220,3.288,3.238,3.162,3.316,3.478,3.581,3.596,3.572,3.387,3.693,3.760,3.864,3.825,3.509,3.581,3.761,3.792,3.916,3.955,4.213,4.075,4.329,4.169,4.407,4.619,4.515,4.781,4.806,5.047,5.441,5.292,5.176,5.280,5.417,5.130,5.014,4.956,4.809,4.792,4.808,4.769,4.854,5.000,5.039,5.216,5.464,5.478,5.264,5.711,5.803,6.260,6.377,6.663,5.951,5.798,6.405,6.180,5.212,4.681,4.436,4.270,4.137,4.167,4.055,4.012,4.300,4.367,4.367,4.348,4.184,4.568,4.299,4.325,4.212,4.306,3.931,3.783,3.314,3.177,3.238,2.738,2.659,3.046,3.750,3.680,3.947,3.779,4.738
0,0.141,0.173,0.100,0.000,0.315,0,0.000,0.000,0.365,0.233,0.680,0.453,0.731,0.608,0.608,0.608,0.397,0.397,0.789,0.442,0.368,0.382,0.233,0.225,0.372,0.408,0.216,0.201,0.219,0.159,0.233,0.271,0.276,0.294,0.602,0.485,0.485,0.450,0.406,0.781,0.725,0.910,1.136,0.789,0.419,0.948,0.764,0.966,1.025,1.208,1.964,2.213,2.255,2.569,2.567,2.684,2.749,2.890,2.962,2.877,2.763,2.926,2.994,2.941,2.869,3.021,3.178,3.283,3.305,3.281,3.099,3.400,3.463,3.567,3.522,3.212,3.283,3.464,3.495,3.615,3.660,3.912,3.778,4.030,3.869,4.113,4.331,4.228,4.500,4.525,4.766,5.158,5.010,4.893,4.993,5.128,4.840,4.724,4.667,4.528,4.511,4.513,4.474,4.558,4.711,4.752,4.927,5.170,5.178,4.961,5.412,5.501,5.961,6.076,6.365,5.657,5.510,6.106,5.879,4.914,4.389,4.147,3.980,3.848,3.878,3.768,3.725,4.010,4.079,4.079,4.063,3.903,4.295,4.002,4.026,3.914,4.007,3.636,3.484,3.010,2.874,2.944,2.454,2.360,2.760,3.464,3.391,3.654,3.485,4.434
0,0.141,0.173,0.100,0.000,0.315,0.000,0,0.000,0.365,0.233,0.680,0.453,0.731,0.608,0.608,0.608,0.397,0.397,0.789,0.442,0.368,0.382,0.233,0.225,0.372,0.408,0.216,0.201,0.219,0.159,0.233,0.271,0.276,0.294,0.602,0.485,0.485,0.450,0.406,0.781,0.725,0.910,1.136,0.789,0.419,0.948,0.764,0.966,1.025,1.208,1.964,2.213,2.255,2.569,2.567,2.684,2.749,2.890,2.962,2.877,2.763,2.926,2.994,2.941,2.869,3.021,3.178,3.283,3.305,3.281,3.099,3.400,3.463,3.567,3.522,3.212,3.283,3.464,3.495,3.615,3.660,3.912,3.778,4.030,3.869,4.113,4.331,4.228,4.500,4.525,4.766,5.158,5.010,4.893,4.993,5.128,4.840,4.724,4.667,4.528,4.511,4.513,4.474,4.558,4.711,4.752,4.927,5.170,5.178,4.961,5.412,5.501,5.961,6.076,6.365,5.657,5.510,6.106,5.879,4.914,4.389,4.147,3.980,3.848,3.878,3.768,3.725,4.010,4.079,4.079,4.063,3.903,4.295,4.002,4.026,3.914,4.007,3.636,3.484,3.010,2.874,2.944,2.454,2.360,2.760,3.464,3.391,3.654,3.485,4.434
0,0.141,0.173,0.100,0.000,0.315,0.000,0.000,0,0.365,0.233,0.680,0.453,0.731,0.608,0.608,0.608,0.397,0.397,0.789,0.442,0.368,0.382,0.233,0.225,0.372,0.408,0.216,0.201,0.219,0.159,0.233,0.271,0.276,0.294,0.602,0.485,0.485,0.450,0.406,0.781,0.725,0.910,1.136,0.789,0.419,0.948,0.764,0.966,1.025,1.208,1.964,2.213,2.255,2.569,2.567,2.684,2.749,2.890,2.962,2.877,2.763,2.926,2.994,2.941,2.869,3.021,3.178,3.283,3.305,3.281,3.099,3.400,3.463,3.567,3.522,3.212,3.283,3.464,3.495,3.615,3.660,3.912,3.778,4.030,3.869,4.113,4.331,4.228,4.500,4.525,4.766,5.158,5.010,4.893,4.993,5.128,4.840,4.724,4.667,4.528,4.511,4.513,4.474,4.558,4.711,4.752,4.927,5.170,5.178,4.961,5.412,5.501,5.961,6.076,6.365,5.657,5.510,6.106,5.879,4.914,4.389,4.147,3.980,3.848,3.878,3.768,3.725,4.010,4.079,4.079,4.063,3.903,4.295,4.002,4.026,3.914,4.007,3.636,3.484,3.010,2.874,2.944,2.454,2.360,2.760,3.464,3.391,3.654,3.485,4.434
0,0.224,0.245,0.378,0.365,0.050,0.365,0.365,0.365,0,0.598,0.315,0.813,0.373,0.255,0.255,0.255,0.762,0.762,0.424,0.807,0.734,0.740,0.598,0.509,0.657,0.600,0.490,0.549,0.584,0.524,0.598,0.636,0.590,0.659,0.964,0.831,0.831,0.815,0.771,1.146,1.090,0.545,0.773,0.424,0.760,0.583,0.405,1.325,0.660,1.572,2.294,2.557,2.599,2.918,2.916,3.031,3.096,3.231,3.303,3.222,3.106,3.267,3.336,3.286,3.209,3.363,3.526,3.629,3.643,3.619,3.434,3.740,3.807,3.912,3.873,3.557,3.629,3.809,3.839,3.964,4.003,4.261,4.123,4.377,4.218,4.455,4.665,4.561,4.826,4.851,5.093,5.487,5.337,5.222,5.326,5.463,5.177,5.060,5.003,4.855,4.837,4.856,4.817,4.901,5.047,5.085,5.263,5.511,5.526,5.312,5.759,5.851,6.308,6.426,6.710,5.998,5.844,6.452,6.228,5.260,4.728,4.483,4.317,4.183,4.213,4.101,4.058,4.347,4.414,4.414,4.393,4.230,4.612,4.346,4.373,4.260,4.354,3.979,3.832,3.363,3.226,3.286,2.785,2.707,3.093,3.796,3.726,3.994,3.826,4.787
