id,v0,v1,v2
0,0,0,0
0,0.09999999999999998,0,0
0,0.09999999999999994,0.1414213562373092,0
0,-1.734723475976807e-17,0.07071067811865443,0.1224744871391589
0,-1.734723475976807e-17,-4.906538933386809e-16,0.1732050807568876
0,1.734723475976807e-17,-0.07071067811865489,0.122474487139159
0,1.734723475976807e-17,-0.1414213562373099,4.928095845625905e-09
0,1.734723475976807e-17,-0.07071067811865513,0.1224744871391592
0,-3.469446951953615e-17,0.07071067811865445,0.2121320343559643
0,-1.387778780781446e-16,0.212132034355964,0.3082207001484487
0,0,0.1414213562373088,0.5196152422706631
0,0.1000000000000004,0.2121320343559638,0.5431390245600108
0,-0.09999999999999928,0.2121320343559636,0.5431390245600112
0,-0.09999999999999984,0.07071067811865368,0.4527692569068706
0,-0.09999999999999984,0.07071067811865368,0.4527692569068706
0,-0.09999999999999984,0.07071067811865368,0.4527692569068706
0,2.775557561562892e-16,0.070710678118654,0.5338539126015657
0,0,0.1414213562373087,0.519615242270663
0,-2.775557561562892e-16,0.2828427124746186,0.5830951894845302
0,-2.775557561562892e-16,0.3535533905932735,0.4636809247747853
0,0,0.3535533905932731,0.3674234614174767
0,0.1000000000000004,0.3535533905932732,0.3674234614174773
0,1.387778780781446e-16,0.07071067811865391,0.3674234614174768
0,0.2000000000000001,-0.07071067811865547,0.2345207879911712
0,0.2999999999999999,-0.2121320343559644,0.2915475947422651
0,0.3999999999999997,-0.07071067811865538,0.2121320343559643
0,0.2,-0.07071067811865493,0.2121320343559644
0,0.09999999999999991,-0.07071067811865467,0.3082207001484487
0,1.387778780781446e-16,-0.1414213562373099,0.3316624790355398
0,6.93889390390723e-17,-0.2121320343559644,0.2121320343559645
0,0,-0.2828427124746195,0.2449489742783184
0,-1.387778780781446e-16,-0.2121320343559643,0.3535533905932741
0,0.2000000000000001,-0.2828427124746193,0.1732050807568885
0,1.387778780781446e-16,-0.4242640687119289,0.1000000000000007
0,0.1000000000000001,-0.6363961030678933,0.3674234614174765
0,0.1999999999999997,-0.4242640687119288,0.4000000000000002
0,0.1999999999999994,-0.3535533905932735,0.4636809247747855
0,0,-0.14142135623731,0.5744562646538027
0,2.775557561562892e-16,-0.07071067811865499,0.5431390245600108
0,-5.551115123125784e-16,0.4949747468305817,0.7778174593052025
0,5.551115123125784e-16,0.5656854249492363,0.6557438524302007
0,0,0.5656854249492367,0.5196152422706636
0,-0.1000000000000001,0.7778174593052013,0.6123724356957955
0,-2.775557561562892e-16,0.6363961030678924,0.1224744871391606
0,0.2000000000000002,-0.1414213562373099,0.4898979485566357
0,0,-0.2828427124746191,0.7549834435270754
0,-0.09999999999999956,-0.1414213562373104,0.5999999999999996
0,0.2000000000000002,-0.4949747468305841,0.9669539802906861
0,0,-0.3535533905932726,0.809320702811933
0,0.1000000000000001,0.4949747468305841,1.25099960031968
1,0.8999999999999988,-1.13137084989847,1.509966887054156
1,0.8000000000000009,-1.202081528017127,1.847971861257635
1,0.8000000000000009,-1.27279220613578,1.854723699099144
1,0.8000000000000054,-1.414213562373099,2.161018278497426
1,0.8000000000000009,-1.909188309203677,1.736375535418536
1,0.9000000000000077,-1.97989898732233,1.791647286716892
1,0.8999999999999988,-2.121320343559634,1.732050807568889
1,1.100000000000003,-2.121320343559658,1.849324200890673
1,1.099999999999986,-2.121320343559646,1.964688270438854
1,0.9999999999999967,-2.333452377915612,1.617096162879617
1,0.9999999999999878,-2.262741699796946,1.503329637837307
1,1.099999999999995,-2.333452377915619,1.641645515938186
1,1.100000000000012,-2.404163056034272,1.667333200053285
1,0.9999999999999967,-2.404163056034266,1.634013463836816
1,1.099999999999986,-2.262741699796965,1.634013463836809
1,1.100000000000003,-2.333452377915619,1.812456896039169
1,1.000000000000014,-2.404163056034279,2.046948949045846
1,1.099999999999986,-2.616295090390226,1.901315334183163
1,1.29999999999999,-2.545584412271579,1.905255888325761
1,1.299999999999999,-2.404163056034272,2.042057785666202
1,1.300000000000008,-2.545584412271585,1.49999999999997
1,1.29999999999999,-2.828427124746193,1.66733320005331
1,1.200000000000001,-2.969848480983506,1.634013463836807
1,1.200000000000001,-3.040559159102172,1.733493582335941
1,0.9999999999999967,-3.040559159102159,1.770593120962572
1,1.099999999999995,-2.828427124746186,1.407124727947041
1,1.099999999999986,-2.969848480983493,1.280624847486597
1,1.200000000000001,-3.181980515339472,1.172603939955834
1,1.200000000000019,-3.252691193458119,1.067707825203111
1,1.100000000000012,-3.323401871576785,1.343502884254401
1,1.299999999999999,-3.252691193458113,1.452583904633408
1,1.200000000000028,-3.606244584051424,1.391042774324248
1,1.300000000000008,-3.464823227814092,1.266885945931961
1,1.29999999999999,-3.747665940288706,1.266885945931991
1,1.200000000000019,-3.676955262170072,1.034408043278752
1,1.499999999999986,-3.676955262170039,1.500000000000034
2,1.800000000000015,-3.676955262170065,1.769180601295361
2,1.799999999999998,-3.606244584051424,1.653783540854054
2,2.099999999999973,-3.676955262170052,1.862793601019735
2,2.100000000000027,-3.606244584051424,2.053046516764699
2,2.200000000000007,-3.818376618407384,2.123676058159472
2,2.299999999999987,-4.101219330881985,2.412467616362959
2,2.300000000000005,-4.171930009000638,1.919635382045225
2,2.200000000000007,-4.101219330881998,1.88148877222262
2,2.100000000000009,-4.31335136523792,1.793042107704151
2,2.100000000000009,-4.384062043356598,2.002498439450062
2,1.900000000000013,-4.171930009000613,1.919635382045274
2,1.899999999999995,-4.10121933088196,1.769180601295455
2,1.900000000000049,-4.101219330882023,1.606237840420726
2,2.100000000000009,-3.818376618407334,1.634013463836864
2,2.100000000000009,-3.889087296526012,1.401784576887603
2,1.600000000000002,-3.889087296526013,1.973575435599051
2,1.600000000000002,-3.81837661840736,2.019900987672408
2,1.599999999999984,-3.818376618407372,2.204540768504843
2,1.900000000000013,-3.889087296526062,2.16679486800194
