,\string0,\string173,\string122,\string71,\string181,\string120,\string196,\string25,\string180,\string11,\string155,\string32,\string124,\string31,\string153,\string135,\string190,\string64,\string161,\string60,\string109,\string18,\string116,\string90,\string52,\string154,\string66,\string137,\string134,\string54,\string141,\string14,\string104,\string9,\string68,\string63,\string138,\string183,\string42,\string178,\string41,\string199,\string111,\string92,\string146,\string85,\string69,\string21,\string78,\string51,\string10,\string24,\string27,\string34,\string65,\string166,\string91,\string7,\string16,\string189,\string164,\string80,\string188,\string191,\string165,\string3,\string97,\string133,\string112,\string198,\string186,\string49,\string157,\string70,\string105,\string145,\string93,\string136,\string177,\string36,\string123,\string98,\string187,\string43,\string150,\string119,\string19,\string127,\string82,\string81,\string15,\string33,\string159,\string184,\string87,\string170,\string185,\string132,\string67,\string1,\string195,\string197,\string61,\string172,\string149,\string57,\string160,\string103,\string58,\string168,\string140,\string113,\string102,\string2,\string94,\string101,\string74,\string152,\string30,\string76,\string50,\string12,\string73,\string40,\string129,\string107,\string106,\string151,\string75,\string28,\string17,\string108,\string83,\string174,\string37,\string162,\string156,\string84,\string45,\string4,\string175,\string142,\string13,\string77,\string38,\string139,\string130,\string35,\string179,\string72,\string126,\string147,\string46,\string121,\string47,\string20,\string59,\string62,\string44,\string88,\string169,\string99,\string115,\string182,\string55,\string22,\string193,\string79,\string39,\string163,\string96,\string131,\string144,\string29,\string89,\string167,\string23,\string53,\string110,\string125,\string5,\string143,\string176,\string48,\string194,\string95,\string128,\string26,\string56,\string118,\string158,\string148,\string171,\string114,\string6,\string8,\string86,\string117,\string192,\string100
\string185,27.691,28.658,31.661,37.145,45.719,42.762,49.830,45.404,48.134,30.797,30.584,27.968,32.079,30.092,28.320,35.784,29.537,29.176,27.698,36.221,37.652,42.618,32.053,31.248,34.314,34.719,40.161,36.897,31.402,28.044,29.409,29.798,34.718,35.300,39.282,44.325,28.055,24.075,25.934,21.070,24.177,18.989,22.733,33.607,28.964,39.980,32.173,26.616,32.156,20.592,15.407,19.878,21.978,18.151,29.653,29.062,32.427,33.014,34.383,25.099,27.192,32.437,29.046,29.993,27.844,36.818,40.230,47.941,33.458,34.104,37.700,29.557,36.799,39.696,36.416,40.322,36.090,31.614,25.952,23.811,31.997,34.948,34.526,20.806,23.401,21.790,16.614,15.320,10.741,12.602,16.190,22.532,28.507,31.515,14.619,7.327,0,13.553,22.738,30.865,29.764,32.854,29.015,34.001,30.286,32.302,28.333,15.694,17.772,19.315,18.858,24.196,28.191,35.156,39.194,44.024,37.257,37.376,36.994,27.392,28.735,38.198,38.954,39.284,39.254,41.212,44.080,43.375,43.510,31.778,24.899,30.273,34.382,38.421,22.610,16.557,25.934,29.325,35.104,20.356,24.720,34.904,33.599,36.562,35.991,21.415,28.264,37.771,45.534,33.223,22.827,17.467,17.507,14.529,11.096,20.577,32.376,48.828,39.029,34.517,38.516,36.821,30.150,31.370,39.723,37.473,51.102,50.420,44.886,56.099,38.370,35.305,39.880,33.035,38.670,35.236,23.282,17.669,23.827,37.671,47.501,36.016,38.186,38.847,45.299,21.554,23.076,19.200,19.151,33.900,39.014,42.117,44.285,39.078,46.550,37.645,33.428,35.919,21.773,39.429
\string132,28.574,32.630,37.426,44.132,51.422,50.867,59.448,54.394,56.894,39.232,38.079,31.904,35.897,32.241,33.859,47.055,41.768,40.514,37.989,47.264,46.914,52.640,41.371,39.640,44.855,43.565,47.810,42.503,35.334,26.192,25.874,25.271,30.421,30.558,34.574,39.079,21.668,21.427,29.429,27.903,32.310,27.193,29.286,38.458,33.515,47.432,41.081,34.699,39.211,27.443,20.509,22.648,22.631,15.540,27.052,30.223,33.459,37.105,39.660,32.244,35.089,41.138,38.525,36.229,36.315,45.304,47.824,55.810,38.196,38.444,38.852,30.796,34.053,37.370,33.979,40.091,36.498,32.553,27.864,28.144,36.380,38.969,39.673,29.768,29.079,29.720,18.977,16.190,12.769,12.773,16.118,23.758,28.593,34.701,16.487,15.225,13.553,0,11.944,21.463,22.264,23.124,24.581,32.546,31.721,34.949,30.736,16.249,21.167,22.095,25.681,34.352,38.242,44.596,45.377,47.719,35.811,34.995,35.427,28.070,29.137,38.607,35.683,42.211,42.491,39.223,41.837,46.863,48.862,35.874,27.061,29.708,33.457,39.378,23.255,26.248,38.337,41.298,46.480,31.179,36.034,43.883,44.410,45.135,42.858,22.052,28.208,32.910,42.666,33.604,23.983,23.216,25.836,23.562,20.307,23.839,35.744,49.335,45.299,43.217,48.039,45.891,37.541,40.969,49.601,46.128,59.400,58.929,52.109,63.834,45.602,40.696,43.372,35.526,40.802,32.863,15.890,13.055,21.951,32.244,42.929,27.656,30.210,33.170,41.979,25.226,27.365,24.573,29.999,41.385,46.043,52.200,49.904,46.994,50.879,42.454,38.465,43.404,32.335,49.209
\string67,36.779,42.694,47.653,54.530,63.053,62.455,70.853,65.370,66.760,49.918,48.463,42.343,43.849,40.156,40.605,54.393,49.843,50.038,46.410,55.223,55.538,59.580,48.737,44.965,49.862,47.965,50.945,44.012,36.943,26.088,28.167,24.489,35.571,35.536,39.102,40.052,25.646,22.499,32.672,30.354,34.621,32.829,32.223,38.915,36.435,50.360,47.072,40.414,45.320,36.652,29.855,31.969,31.776,24.330,34.062,38.983,40.978,43.891,46.844,39.322,43.114,49.597,46.072,43.155,43.806,51.847,55.420,62.726,46.691,46.884,44.765,40.446,42.438,45.260,41.850,48.338,43.564,40.775,37.165,36.628,46.050,49.636,50.243,39.587,39.523,41.461,30.147,27.710,23.921,23.301,22.947,30.521,33.312,39.581,20.819,21.537,22.738,11.944,0,15.664,21.237,21.999,25.483,34.034,32.718,35.329,30.140,17.923,26.301,29.389,33.571,44.662,47.732,52.450,52.887,53.993,40.913,39.506,38.894,33.527,32.195,41.098,37.095,48.981,49.064,45.447,47.616,54.982,56.645,44.400,35.296,36.316,40.040,44.997,29.325,33.238,44.422,46.740,51.121,37.893,42.419,47.933,48.714,47.720,42.554,24.189,33.364,32.902,47.090,41.534,32.822,33.131,34.894,33.518,29.837,28.718,42.792,56.203,55.503,54.795,58.672,56.416,47.962,52.304,59.885,54.331,69.790,68.747,61.063,73.564,56.495,51.254,53.256,46.029,51.963,42.331,24.224,21.975,30.107,38.984,47.594,28.607,22.675,34.456,44.777,29.308,31.232,35.623,40.945,52.450,57.129,60.860,57.778,50.942,53.168,51.766,49.440,54.904,40.604,57.147
\string1,42.557,49.451,56.551,64.708,69.926,67.840,76.025,66.999,66.160,51.757,51.032,46.348,43.696,39.267,39.006,55.649,55.117,54.837,55.289,63.911,65.111,69.486,60.840,57.681,61.054,57.920,61.892,54.303,49.059,40.271,41.631,36.024,41.357,37.608,35.727,32.012,20.566,22.142,34.569,34.028,37.566,36.760,39.356,44.272,42.413,56.680,55.160,50.074,57.664,46.587,36.009,36.802,38.181,30.863,37.304,43.615,47.639,49.037,50.087,41.847,45.316,52.223,49.479,49.228,51.814,57.753,57.936,62.431,45.499,46.188,39.869,41.614,42.952,46.117,46.723,54.637,51.989,49.510,46.351,47.820,53.814,56.100,53.492,46.796,48.322,46.967,33.252,33.788,29.931,29.939,25.696,31.075,35.629,44.641,29.864,31.519,30.865,21.463,15.664,0,14.176,19.253,26.098,29.285,29.868,36.187,30.891,24.342,31.297,32.929,40.609,49.588,50.055,51.413,50.066,50.117,37.527,39.004,38.892,33.651,38.536,51.710,47.096,57.953,57.127,52.135,51.833,61.211,65.107,50.106,44.147,45.146,49.972,54.969,38.104,43.749,50.149,51.891,60.053,45.457,49.526,49.214,50.294,49.360,44.208,29.780,32.866,32.862,47.326,46.660,38.955,41.191,44.869,38.528,34.601,38.529,51.245,63.074,65.233,61.890,67.364,62.710,52.038,56.375,62.056,54.200,72.651,71.796,67.187,79.433,62.289,56.640,59.550,52.856,55.320,46.281,28.385,31.556,35.465,35.672,40.583,28.542,20.574,33.946,40.081,26.786,31.410,37.978,47.247,57.816,61.646,66.923,61.743,51.389,50.586,48.308,58.166,58.337,48.956,68.549
\string195,36.758,42.544,50.708,59.426,63.731,60.675,68.915,59.684,59.549,46.422,42.836,37.099,32.045,28.316,30.483,50.627,49.737,50.948,54.514,64.591,66.044,71.783,60.928,58.916,62.019,59.889,65.687,59.993,55.011,46.066,46.367,44.303,47.718,44.286,41.744,40.419,24.860,29.144,39.645,37.050,41.146,40.314,44.587,51.836,49.774,63.159,58.876,52.811,58.080,48.056,38.327,39.321,38.239,30.755,38.809,42.827,45.858,48.166,49.785,40.934,46.525,53.593,51.875,53.665,55.216,61.890,61.240,65.607,46.513,47.337,43.136,39.888,41.725,44.277,48.069,55.617,53.281,48.286,44.404,46.003,50.270,53.465,49.709,45.558,48.570,43.255,29.622,31.744,28.819,24.686,17.567,22.561,25.599,34.299,25.485,31.071,29.764,22.264,21.237,14.176,0,22.593,28.171,31.684,35.171,43.874,39.105,29.418,30.710,29.052,37.663,44.345,44.010,45.661,44.376,49.859,40.365,41.150,40.116,37.559,44.185,57.693,52.686,61.358,62.595,57.712,57.972,65.118,68.200,52.215,47.162,49.455,53.596,58.939,41.137,45.155,50.823,51.387,58.796,40.415,44.086,42.651,46.788,45.341,44.498,29.956,32.275,31.518,47.182,42.613,32.886,35.376,39.818,32.264,30.479,39.586,49.394,62.725,63.195,58.136,65.735,61.825,52.188,52.133,56.803,53.586,71.287,72.218,68.819,79.638,61.119,55.704,60.676,52.939,52.919,46.845,29.160,33.532,35.564,35.769,39.679,37.254,34.084,41.030,44.450,28.617,28.039,33.060,42.474,52.806,56.964,65.808,66.070,56.199,51.962,42.940,55.904,55.374,44.946,63.911
\string197,31.733,41.417,49.347,60.298,64.446,64.976,73.342,66.267,68.975,53.585,52.723,44.898,44.501,42.734,46.013,62.048,59.748,59.106,59.288,66.702,66.044,70.733,61.304,56.106,61.422,54.481,59.650,52.942,50.100,42.201,43.180,36.198,35.705,34.012,33.342,36.220,24.344,33.699,44.973,44.261,43.726,38.784,40.357,46.400,44.555,58.358,52.971,46.300,52.254,44.204,35.154,33.603,28.245,22.001,23.954,31.304,33.975,37.201,39.646,35.876,41.588,49.023,48.945,45.716,51.361,61.081,60.888,65.308,47.790,49.504,43.695,44.376,44.873,50.062,48.374,56.378,56.000,52.968,48.506,50.212,56.845,56.639,56.099,50.090,46.077,44.874,33.698,28.909,27.054,28.228,29.333,27.579,31.476,43.621,35.453,36.214,32.854,23.124,21.999,19.253,22.593,0,13.743,22.049,29.411,36.915,38.359,26.329,25.994,25.864,34.161,45.590,47.529,51.425,45.701,42.883,27.432,24.134,24.187,26.595,30.423,43.967,36.189,48.228,53.453,46.343,50.302,60.219,66.525,53.312,44.716,46.165,50.009,57.967,43.868,46.513,54.727,59.181,66.394,50.266,51.781,53.284,57.243,60.259,56.572,42.012,44.050,47.294,57.224,52.616,43.367,43.233,45.488,40.502,38.765,46.469,57.926,68.456,64.420,58.986,64.012,62.720,50.819,53.034,57.504,50.947,66.048,67.252,59.569,70.987,55.378,47.889,51.386,45.614,50.742,40.785,21.041,26.643,23.724,27.664,29.686,22.359,32.254,43.231,50.369,30.138,30.034,35.238,46.406,59.218,62.958,72.229,59.853,53.979,45.294,47.909,50.858,54.688,45.474,66.862
\string61,26.435,36.918,44.268,56.200,62.034,61.515,68.454,62.342,65.964,51.097,50.687,44.066,42.946,43.581,44.648,56.723,54.094,55.085,55.524,61.150,61.522,64.377,55.784,48.452,52.657,43.668,50.032,44.241,44.747,40.932,44.423,36.136,37.541,37.377,37.872,41.724,30.094,35.923,44.376,40.792,36.487,31.998,32.362,38.658,39.286,50.536,44.250,36.994,43.818,39.845,32.035,31.029,23.468,18.875,20.773,25.510,26.626,26.124,28.709,25.052,33.459,41.360,41.476,39.072,45.515,56.410,57.324,60.654,46.650,49.201,44.649,46.863,50.269,55.679,52.835,59.613,58.536,55.221,49.760,49.565,57.485,57.275,56.597,47.746,43.564,41.701,33.935,27.382,24.578,27.026,28.973,23.715,27.767,39.428,33.944,32.964,29.015,24.581,25.483,26.098,28.171,13.743,0,14.183,21.493,29.220,34.087,21.031,15.636,17.710,24.763,38.200,39.980,43.942,38.364,35.688,24.236,18.493,14.514,20.408,22.067,37.748,31.801,41.809,50.047,47.097,53.027,59.223,64.851,53.406,44.405,47.475,51.608,59.018,45.092,41.824,47.360,53.010,59.936,45.261,44.288,45.412,49.901,55.678,51.879,43.271,47.398,53.557,63.632,56.107,45.259,42.016,41.771,37.252,36.269,46.434,59.170,72.078,62.622,55.011,58.458,59.087,47.541,47.545,49.799,42.705,59.194,60.843,51.977,63.390,49.834,42.566,48.066,43.736,51.398,43.747,24.706,26.569,19.801,33.078,32.997,27.992,37.268,49.653,56.444,24.825,20.887,32.401,41.456,57.836,61.959,68.957,56.087,46.080,33.716,46.197,47.121,51.068,36.613,60.016
\string172,34.503,43.572,51.351,63.006,66.485,63.828,69.547,60.557,62.110,50.040,51.589,48.147,44.062,44.772,43.296,53.650,54.729,55.240,58.655,62.987,64.698,66.941,61.567,55.136,57.063,47.720,54.584,48.673,50.917,49.874,53.504,44.185,42.720,39.921,36.486,37.638,30.279,36.591,43.683,40.711,34.333,30.788,34.151,38.441,39.899,49.833,45.688,41.247,51.495,45.075,34.818,33.360,30.121,27.331,26.202,30.355,34.509,29.844,28.172,23.169,29.900,37.657,38.385,39.670,47.373,55.826,54.194,54.182,42.552,45.961,38.853,47.737,52.379,58.009,57.107,64.028,63.997,61.305,56.105,56.603,62.388,61.106,57.758,50.540,48.376,44.240,36.752,33.206,29.893,33.986,33.516,26.866,33.666,45.527,40.768,38.661,34.001,32.546,34.034,29.285,31.684,22.049,14.183,0,13.863,25.522,31.823,25.447,21.105,22.681,30.485,39.647,38.499,38.402,31.522,25.653,18.800,19.044,16.066,17.893,27.124,45.478,41.924,47.376,53.307,51.862,55.694,61.103,67.939,55.408,49.357,52.940,58.198,64.744,50.105,46.505,46.603,52.271,62.582,48.897,47.358,43.802,46.959,54.494,50.579,47.054,48.033,57.093,65.765,60.633,50.700,47.837,48.383,40.271,38.735,51.763,64.350,76.921,67.954,57.903,61.597,60.073,47.189,47.403,47.072,35.875,56.215,57.498,52.341,63.303,51.159,44.596,51.069,48.221,53.450,47.827,31.757,35.167,27.389,33.704,29.144,31.906,39.937,51.410,54.826,19.812,20.013,33.734,44.179,60.098,63.417,69.355,54.543,39.436,24.069,41.117,52.926,50.672,41.307,66.459
\string149,40.464,47.539,53.391,62.768,67.941,64.191,69.185,60.324,60.227,47.957,51.346,50.549,47.380,46.977,42.099,47.994,49.698,49.915,51.746,54.645,57.632,58.109,55.267,49.028,49.334,41.252,46.699,39.943,42.483,44.192,49.185,38.950,40.966,38.259,36.307,35.566,30.213,29.943,34.267,30.770,22.582,21.019,24.008,26.362,29.067,38.021,37.250,34.887,47.984,40.435,30.121,30.227,32.105,29.726,30.948,34.495,39.521,33.105,30.168,22.305,25.109,32.111,30.130,32.708,39.377,45.802,45.594,45.439,38.032,41.160,34.763,46.063,52.338,57.326,55.034,61.023,59.628,58.226,53.535,53.035,59.567,58.917,55.438,45.221,44.962,42.935,36.440,34.140,29.424,35.302,34.439,31.832,39.435,48.597,38.649,33.754,30.286,31.721,32.718,29.868,35.171,29.411,21.493,13.863,0,13.011,19.322,19.204,21.272,26.467,31.139,39.464,38.389,37.335,35.254,29.047,24.294,27.218,25.466,17.155,24.075,41.856,41.809,45.447,47.402,49.488,52.050,55.551,61.011,49.609,44.472,48.172,54.139,58.754,44.392,39.359,36.901,42.811,54.118,44.522,43.743,41.113,39.973,47.641,41.287,41.510,43.818,54.382,62.757,58.658,49.827,46.520,46.414,38.823,35.550,45.601,59.738,72.988,64.656,56.016,57.871,54.992,42.946,46.216,47.204,32.461,54.871,53.627,49.162,61.342,49.973,45.010,50.256,48.034,54.300,48.855,34.592,34.709,31.194,39.311,39.148,32.723,34.794,46.915,50.737,13.407,20.823,34.812,42.130,57.842,61.162,61.867,47.930,27.518,23.858,42.437,53.051,49.553,39.615,63.618
\string57,46.745,52.754,56.442,63.867,70.733,67.690,72.254,65.207,65.115,51.923,56.714,56.700,56.047,55.000,49.239,51.070,51.554,50.891,48.984,49.624,52.642,50.883,50.768,43.815,43.717,35.767,38.556,30.519,33.995,39.077,45.408,33.637,38.645,37.522,38.705,38.406,35.496,30.533,31.877,29.105,19.616,18.281,16.716,14.528,19.370,26.805,29.790,29.516,44.451,37.525,29.497,30.426,34.893,33.730,35.039,38.393,43.171,36.429,33.582,27.283,26.133,31.183,27.001,26.915,33.283,38.813,41.425,42.391,39.859,42.377,37.727,49.078,55.632,60.326,55.117,59.942,57.568,57.886,53.779,52.279,60.231,59.562,57.717,44.563,43.512,45.529,41.061,37.939,33.162,40.507,41.279,41.066,48.225,55.556,41.984,34.398,32.302,34.949,35.329,36.187,43.874,36.915,29.220,25.522,13.011,0,13.872,19.747,26.613,33.787,34.989,43.690,44.208,44.395,44.699,36.728,31.212,33.536,32.719,21.384,21.135,35.482,38.598,41.322,40.643,45.844,48.659,50.860,55.383,47.133,41.485,44.631,50.603,53.864,42.154,35.816,33.632,40.683,50.958,46.417,46.198,46.985,42.654,50.111,41.345,42.553,46.583,57.520,64.497,60.916,53.446,49.547,48.324,43.367,39.132,43.959,59.121,71.754,63.079,56.778,55.843,53.173,42.470,49.110,51.813,35.477,55.578,52.133,45.932,59.131,49.962,46.049,49.040,48.080,56.913,50.611,38.788,35.752,35.236,45.908,48.730,34.078,33.940,46.452,52.319,21.106,29.861,40.701,44.851,59.841,63.072,59.289,42.797,21.834,30.111,49.973,53.480,51.746,41.658,63.049
\string160,49.706,54.206,57.679,63.126,70.382,66.396,71.569,63.675,61.621,48.221,52.720,53.859,53.120,50.193,43.152,45.740,46.641,45.538,43.153,45.796,49.640,48.970,48.064,43.967,43.402,40.436,42.143,33.961,32.379,34.886,40.466,31.062,39.321,37.037,38.139,35.177,31.212,20.175,20.419,18.139,14.465,17.094,17.888,17.391,18.203,28.553,33.519,33.621,47.360,36.701,27.710,30.426,38.364,35.415,40.238,43.868,49.262,44.661,42.498,33.389,30.982,35.444,29.165,31.003,32.955,35.254,38.445,41.317,36.743,38.017,34.176,43.675,50.296,53.666,49.545,54.264,50.378,51.002,47.858,46.499,53.888,54.936,52.318,38.915,41.715,43.883,37.328,37.223,31.825,37.962,36.774,40.879,48.137,53.879,35.964,28.463,28.333,30.736,30.140,30.891,39.105,38.359,34.087,31.823,19.322,13.872,0,17.661,29.829,36.370,38.104,44.995,45.300,45.071,48.331,44.257,37.762,41.625,41.486,27.684,29.146,41.254,44.437,47.713,42.276,46.899,46.634,49.049,51.417,41.344,37.375,39.995,46.360,47.772,34.174,31.171,29.645,33.984,44.937,40.993,43.559,44.896,38.142,41.884,31.947,31.745,36.532,46.444,54.520,52.842,46.751,44.529,44.654,39.371,33.636,34.775,50.450,63.541,59.683,55.788,56.053,50.732,41.365,49.651,54.676,40.249,60.460,56.006,52.171,65.414,53.243,50.301,52.428,49.560,56.025,49.717,38.251,34.771,38.961,46.672,52.518,34.979,26.460,37.548,43.282,19.605,31.539,39.725,42.901,55.315,58.652,52.906,44.073,24.478,40.275,48.815,54.961,52.036,42.936,61.907
\string103,33.635,39.164,43.231,50.577,59.161,56.963,63.480,57.819,59.289,43.149,44.580,41.711,42.735,40.980,37.807,45.169,41.798,42.024,39.164,44.653,46.481,48.226,41.065,35.542,38.275,34.016,38.083,31.279,28.390,26.302,31.411,23.861,32.694,32.873,36.342,38.551,26.478,21.204,26.276,21.492,19.579,16.533,15.767,23.626,22.643,34.977,31.615,26.180,36.024,27.807,20.025,22.779,24.599,19.991,28.097,31.126,34.432,32.588,33.491,24.910,27.741,34.271,30.173,28.771,30.915,39.606,43.537,49.151,37.851,39.248,37.756,38.712,44.499,48.429,43.738,48.983,45.040,43.112,38.421,36.560,45.958,47.633,47.123,33.358,33.042,34.574,27.427,23.787,18.294,23.094,24.380,27.729,33.580,39.929,23.343,17.068,15.694,16.249,17.923,24.342,29.418,26.329,21.031,25.447,19.204,19.747,17.661,0,15.172,21.879,23.711,34.662,37.198,41.141,42.512,41.683,32.342,32.030,30.844,21.453,19.901,32.713,32.826,38.940,39.572,41.325,44.742,47.792,50.096,39.425,31.139,34.614,39.736,44.044,29.066,24.430,30.633,35.679,42.769,32.587,34.566,39.687,38.168,42.090,36.050,27.292,34.889,42.723,52.643,45.545,36.337,32.748,32.056,28.891,24.811,29.020,44.475,59.133,51.655,47.406,49.075,47.309,37.968,42.339,48.185,39.358,56.783,55.091,47.598,60.547,45.898,41.357,44.819,39.990,48.145,41.083,25.373,20.670,24.667,38.585,45.453,28.899,28.003,38.408,46.553,17.173,21.586,29.384,33.132,48.326,52.758,52.966,45.909,34.255,39.132,44.832,43.350,45.932,30.740,51.049
\string58,21.603,28.675,34.244,44.911,52.888,50.575,56.506,51.747,55.884,40.816,40.342,35.761,35.699,37.340,36.200,43.972,39.750,42.017,42.630,47.880,49.470,51.842,42.814,36.059,38.866,31.743,39.522,35.848,36.621,35.803,40.006,34.598,38.297,39.193,41.490,46.429,32.346,33.268,37.679,31.326,26.379,22.021,22.961,32.258,32.653,41.801,33.461,25.718,32.582,29.737,24.037,25.260,19.094,15.882,23.287,22.816,23.637,20.588,22.972,14.870,24.669,32.257,31.282,31.401,35.065,46.303,48.773,52.939,40.831,43.275,42.729,41.607,47.925,52.508,49.324,54.334,51.885,47.774,41.672,39.627,48.028,48.911,48.084,36.443,34.382,31.323,27.190,21.101,17.174,19.688,22.562,18.429,23.484,31.194,25.137,22.126,17.772,21.167,26.301,31.297,30.710,25.994,15.636,21.105,21.272,26.613,29.829,15.172,0,8.976,11.487,25.393,27.914,33.598,32.465,34.886,29.197,25.749,22.024,20.384,20.644,34.930,33.378,37.047,44.407,45.973,51.865,52.989,56.043,45.727,37.462,42.389,46.514,52.407,38.239,29.649,33.619,39.384,45.496,31.489,29.580,33.826,37.211,44.287,42.165,36.173,42.211,50.802,60.292,49.262,37.583,31.622,29.375,25.662,25.336,37.481,49.936,65.346,52.138,43.691,46.476,47.970,38.616,36.369,38.994,34.356,50.974,52.346,44.103,55.321,41.093,35.637,42.725,38.179,46.349,42.065,25.837,23.143,18.798,37.576,41.045,35.081,41.218,49.593,55.808,19.452,12.580,24.178,28.548,47.172,51.875,56.427,49.609,38.358,32.405,40.699,38.620,42.079,21.875,46.047
\string168,14.898,22.091,29.641,41.574,47.357,45.062,51.509,46.295,51.449,36.766,35.022,29.097,28.971,31.453,32.751,43.013,38.897,40.678,43.742,50.106,51.033,55.297,45.220,40.483,43.723,37.609,46.122,43.504,43.310,41.015,43.175,39.904,39.824,40.073,41.190,47.383,31.727,36.109,40.991,35.756,32.547,26.951,30.459,40.284,38.972,48.587,38.615,31.237,35.937,31.445,25.519,25.798,17.539,14.553,21.692,19.691,20.918,20.265,22.771,15.728,25.933,33.316,34.042,35.142,38.601,49.795,50.444,54.537,39.726,42.247,42.310,38.621,44.556,49.245,47.825,53.049,51.832,46.583,40.201,39.362,45.701,46.006,44.566,36.195,34.027,27.688,23.570,17.896,15.756,16.066,19.612,11.640,17.930,27.187,25.790,24.954,19.315,22.095,29.389,32.929,29.052,25.864,17.710,22.681,26.467,33.787,36.370,21.879,8.976,0,10.751,21.252,23.587,30.513,27.714,33.099,28.254,24.921,21.975,22.335,26.575,40.404,37.643,39.354,47.398,47.153,52.791,53.901,57.570,46.032,38.735,43.931,47.634,54.315,40.013,33.151,37.396,42.422,48.823,31.731,29.927,33.795,39.020,45.948,46.465,37.933,41.564,50.452,58.798,46.604,34.484,28.855,27.919,22.401,23.903,39.599,49.462,64.191,50.567,40.467,45.465,46.992,37.517,32.411,34.677,33.749,48.598,51.525,44.739,54.563,38.795,32.969,41.368,35.992,41.847,39.139,23.664,23.726,16.733,33.535,36.634,36.769,45.841,50.861,55.686,22.038,13.586,18.716,25.531,43.489,48.043,56.618,51.232,43.250,35.352,35.409,35.722,38.234,21.557,45.643
\string140,16.013,19.795,23.795,34.935,43.773,41.883,47.392,45.511,52.189,37.064,35.625,30.557,33.466,36.636,36.923,42.128,35.278,37.835,38.597,43.584,44.462,47.671,37.028,31.265,34.623,28.618,37.697,37.062,37.828,38.058,41.030,38.944,40.708,43.008,46.626,54.039,38.763,40.073,42.349,35.954,31.833,25.973,27.251,37.870,36.826,43.998,31.915,23.437,26.052,26.159,24.892,26.259,17.582,17.607,25.142,20.163,18.736,16.916,20.868,15.322,24.946,31.049,31.299,31.443,33.347,45.896,48.812,54.002,42.150,44.426,47.140,41.472,48.387,52.675,49.077,52.648,50.459,45.296,38.608,35.800,43.747,44.428,44.799,33.404,30.200,25.823,26.886,19.818,18.245,19.285,25.089,20.089,23.620,28.106,26.670,23.669,18.858,25.681,33.571,40.609,37.663,34.161,24.763,30.485,31.139,34.989,38.104,23.711,11.487,10.751,0,17.166,22.468,31.984,32.005,37.569,34.490,30.240,27.164,26.347,25.495,35.654,35.219,33.867,43.448,46.219,53.329,51.323,53.262,44.759,36.634,42.514,45.507,51.480,39.355,28.010,32.924,38.863,42.701,28.264,24.937,33.806,37.931,45.866,46.589,39.630,45.341,54.810,62.200,47.717,35.806,27.664,23.500,22.578,24.758,38.192,47.735,63.279,45.412,35.671,38.404,42.763,35.731,29.512,32.388,33.571,45.445,48.198,39.228,48.830,34.384,29.744,38.279,33.697,42.428,40.912,28.487,24.448,19.311,40.664,45.473,41.808,50.533,54.796,60.725,27.315,19.235,21.796,21.887,41.525,46.472,52.590,48.801,42.319,37.883,40.166,30.557,36.580,12.395,36.660
\string113,23.649,18.921,21.190,29.076,33.103,27.348,31.519,28.821,36.875,23.924,23.392,23.450,27.574,31.376,31.164,31.871,26.023,26.677,33.521,38.220,39.703,45.201,36.687,37.019,37.940,36.311,45.512,46.910,46.708,48.240,48.801,49.709,46.795,47.499,49.375,57.499,42.570,44.461,43.471,38.601,36.309,29.614,35.676,46.246,42.690,48.229,35.242,31.155,33.739,28.130,27.319,28.599,25.470,27.628,33.243,26.035,28.430,26.358,25.902,20.162,23.939,26.986,28.939,34.234,33.684,43.271,43.170,47.585,36.044,38.286,44.528,36.219,45.033,48.561,47.665,49.711,49.155,43.278,36.895,35.445,37.815,37.143,34.942,28.148,28.510,16.929,24.840,23.259,23.562,24.419,28.900,24.543,30.177,31.560,32.862,29.664,24.196,34.352,44.662,49.588,44.345,45.590,38.200,39.647,39.464,43.690,44.995,34.662,25.393,21.252,17.166,0,9.460,22.460,26.184,36.778,39.313,38.958,38.074,33.088,37.925,47.512,49.012,40.219,45.992,50.031,54.816,48.679,50.063,41.071,37.918,44.906,47.811,52.573,41.479,30.635,30.633,35.217,41.124,26.420,23.667,32.564,34.681,43.714,48.775,42.452,43.602,56.516,59.552,43.717,33.731,25.495,23.252,18.210,22.537,40.401,44.756,59.279,39.036,24.203,30.065,33.004,28.307,14.667,17.595,27.063,35.244,39.195,36.621,43.011,26.900,25.653,36.224,32.038,35.231,40.184,34.959,32.812,28.537,42.541,48.247,50.497,60.084,57.494,59.794,31.562,27.118,16.678,11.810,29.991,34.196,43.034,45.578,42.857,43.901,30.138,27.068,24.467,14.733,33.752
