200,2
0,0,0
73,0.9643925566517457,0
80,2.047484979858214,0.0991812896083223
81,3.177037824544769,1.031773721025109
82,3.502516159859902,0.8783304843302709
83,4.823538141390534,2.13713964388556
64,1.447993732878105,1.603780155864113
59,0.9114737404853928,2.065962683055266
58,0.3986566916945425,1.675638666634094
51,-0.1147710877082646,1.762883501955815
57,-0.3292952203358847,1.070510146450281
42,-0.9258547922003253,2.818915864609738
40,-0.6402268790071961,3.377480338966647
38,-0.6444697020230878,3.455308747163686
35,-0.8968717633654206,4.05302534395035
91,-1.350779528925077,4.809773250084596
106,-2.368384573157638,4.955588221077396
96,-2.543233228438342,3.94832791367555
2,-1.981772652700654,3.116849496103633
36,-2.416242926790393,2.429192320579259
116,-3.376657912930879,5.20852200631617
120,-3.549651867982126,5.418471160476022
133,-4.118517016901635,5.960763079113661
136,-3.994585969111334,6.195901306235761
152,-3.875158618312049,6.8986301861418
160,-3.857727411227172,7.35251730566022
161,-4.302570747978658,7.109123868085811
154,-3.347311794254036,7.389591609679345
155,-2.921327052199323,7.763171308390818
162,-2.871183188224109,8.378601015166698
170,-3.120370412133312,8.47990762878282
178,-3.869490503969616,8.487712084338973
189,-4.102575652438936,8.809340245546981
192,-3.962167884544515,9.00224566509929
197,-3.735894241018498,9.305742576114044
196,-3.024186301163849,9.835865965161208
11,-4.332689356429467,8.565782384087678
13,-4.608215782191943,8.57490442370794
199,-4.528542653959053,8.874734649373412
188,-4.842919339567753,8.258810158221367
186,-4.983260188733228,8.045940314045227
185,-5.259643821077361,7.767371038310301
184,-5.354667741322315,7.643747688771502
8,-5.213926547137911,5.784429030042405
132,-2.266355450486793,7.446445399850003
16,-4.300240792910005,10.30936333796275
18,-4.991050719615584,10.53996646767832
19,-5.562438291291181,10.22274231526386
27,-5.394006383407317,12.47042725433799
29,-5.311757046125352,12.97536249441703
30,-4.539212917730532,13.89977886924702
28,-4.796810401639865,14.01712977630322
26,-5.053954702654293,14.2906577841465
23,-4.477609705817864,14.85572947995951
22,-3.788984369026447,15.14713650728882
24,-3.952663305610244,14.92964076875292
21,-3.23506364853165,15.62244883681863
20,-2.344282471391464,16.02668923681247
17,-1.610332111043481,16.40217607803146
15,-2.13776244005747,16.38470432217612
14,-2.362527050894854,16.34338847159079
193,-2.134761271157605,16.4502983960955
187,-2.150226555155295,16.45851503567168
191,-2.614070365068275,16.35749953978725
190,-2.825053629428583,16.32128407725759
198,-2.916896873856428,16.27871910458814
180,-2.770696568124949,16.36818432111732
176,-2.786196903061127,16.4012887119365
168,-1.920193182911028,16.54088080097942
172,-1.730175408494839,16.56579196766591
166,-1.372646338289737,16.61893333548607
167,-1.300966054958454,16.63091939638091
169,-1.326541178211477,16.62857848379607
163,-1.052373449258158,16.66856641210125
174,-1.419132128084059,16.61934728194723
181,-1.433053192925743,16.61647951714891
10,-1.510932709487608,16.59875363368797
9,-1.266608820122951,16.65311504781964
179,-1.225653840965162,16.6616337440687
182,-1.234429723071639,16.66084804482043
12,-1.350582296264507,16.63010790113367
195,-1.683641396847309,16.545191057307
194,-1.790704176115081,16.52120016676873
183,-0.7212515541798113,16.7845748432159
177,-0.6325843980868404,16.79575048698542
175,-0.5542923219312602,16.80045859824465
173,-0.1968408362612128,16.87820404774838
164,-0.02177173763867535,16.8704463887728
165,-0.1983948707920214,16.83298559218863
171,-0.7292835418118465,16.74635055387908
158,-0.4651445470215325,16.74351901414266
150,-0.08561205334443346,16.75826043151305
149,0.09131930622649372,16.77462616935391
144,0.01688017992051873,16.74536144149741
143,-0.0410094921147541,16.73311259086397
140,0.0394344413492187,16.73357158695566
142,-0.1603133084541494,16.70817747746264
138,-0.1256127679091398,16.69349288475513
134,-0.006513107642890033,16.68284385470085
130,0.2566772766067348,16.66100455299117
123,0.5866952653317843,16.63654007679448
126,0.621762789148145,16.67181701369215
122,0.9071658052664697,16.65424543367566
5,1.215604440996315,16.69277913097224
135,0.5298743416866983,16.77344727723169
7,0.4350131602408565,16.78802877314164
137,0.8336852807079352,16.84544043187827
147,-0.4157026667624116,16.68994301536243
148,-0.6664773255150634,16.65785718699936
153,-0.8865034983851952,16.65398446057646
156,-1.03492690690326,16.63859779815454
157,-1.150633623316615,16.6315429571462
159,-1.295634137251026,16.61936626347579
151,-1.420767558769261,16.58315087643525
145,-1.253045046353901,16.58697547722001
141,-1.127778144044364,16.59219347172839
139,-0.8904838745854753,16.61215065760417
129,-0.5116827562693927,16.57753830477437
128,-0.4614807065185052,16.57892457126254
6,-0.2454511505724633,16.62364020993223
127,-0.0349301970199021,16.60597992269771
124,0.1507854068914063,16.59044162107664
121,0.4869436017112758,16.58791319705845
117,0.8140228732687939,16.54646309484835
111,1.194279593257024,16.4649654472972
110,1.236063965152957,16.43899574585936
109,1.456608877212549,16.41529058628239
105,1.222258113237448,16.2548504659227
102,1.141361429830468,16.1874126262776
99,1.425280508355897,16.0708365063162
98,1.557249759414855,16.06795249287624
100,1.575509955425473,16.08047924049387
97,1.71459912675998,16.06015576657297
89,1.555125527616739,15.96753752604937
87,1.402267777287883,15.84705529248289
84,1.675297395034857,15.73961457387395
32,1.767156242487991,15.63322882468791
88,1.004879381010815,15.87295293795323
95,0.8938003233528176,16.00811157411271
93,0.9650179123488598,15.9977668197939
3,0.5837462563925397,16.09244171293793
103,0.1521841123724535,16.19089416863524
108,0.08417372496140907,16.26861440619081
112,-0.1427670961239748,16.42697649641023
118,-0.1130630789991551,16.485921981565
119,-0.1119016782236696,16.48798109484004
115,0.1429034109074399,16.46500548896305
113,0.6001804571749901,16.47659276385784
104,0.733696974012008,16.23199040975223
114,-0.5660262706239279,16.43734935564724
125,-1.218397458404913,16.50986683835942
131,-1.24264670835252,16.53718677784496
146,-1.64792472079447,16.55424211287882
31,0.8414886579900001,15.7020196203638
39,1.880040034355686,15.24023211027682
46,2.734765228291913,14.62399347563676
49,2.88271678312111,14.28633011629229
1,2.912620368144402,14.0522989922615
53,2.810717267867547,13.82351037499471
55,3.007488382620817,13.69626482016995
60,2.854707323165421,13.48065456472342
61,3.308353389049325,13.28981074310333
62,3.783119081812334,12.80580146472745
66,4.141877955110715,12.12010334417586
69,4.366866017032347,11.65528712774004
68,3.971486539537177,11.73328151445854
67,3.849552545056718,11.89166421002355
65,3.054909637102462,12.58119130402531
54,2.397213334025137,13.81273440238749
50,2.164097228389251,14.14302851770218
43,0.7370053536545884,15.08779779888351
44,2.947841946208683,14.80331222255371
41,2.788415552692276,15.14446147791977
37,2.905417951648834,15.3508710144739
33,2.853540522585591,15.62566658671941
85,2.648999026714335,15.77438373976973
86,2.41098237576201,15.84175135931034
90,2.298727902840055,15.99941094856464
101,2.174635555417011,16.18618506481481
4,2.350946470069132,16.2317573427001
94,2.637950748501222,16.04877059916523
92,2.867251048047369,16.04543860933351
34,3.194148324462332,15.57974442074545
45,4.400053345969793,14.6583506143971
48,5.070877940652735,14.45324695946193
47,5.544051658839512,14.52086709237013
56,4.408800513882077,13.52525743355171
52,3.579658415421155,13.90160639810865
63,5.027156797480196,12.52057733102848
70,5.771359741364456,11.44281640631283
72,5.487800317813446,10.9406571296625
75,4.438393677122986,10.70307657943522
77,3.900660290594359,10.54005227851536
79,4.760674422951077,9.472513311662595
78,3.57382063575843,8.534601724185151
76,3.457806524963708,8.099134411704158
71,3.452854341181579,7.34910767352294
74,2.086739348700417,11.41907510893907
107,3.015582173907137,16.46959509394267
25,-3.097638141928779,15.19570142356133
